algorithm,subject,run_id,fitness_value,students_attending,percentage,execution_time,start_time,end_time,solution_file
Solver,INF152,30,30.283333333333317,35,100.0,0.188338041305542,2026-02-16T16:49:32.978694,2026-02-16T16:49:33.167032,solver_INF152_run_30.csv
Solver,INF152,31,30.283333333333317,35,100.0,0.1913459300994873,2026-02-16T16:49:33.170094,2026-02-16T16:49:33.361440,solver_INF152_run_31.csv
Solver,INF152,32,30.283333333333317,35,100.0,0.18074584007263184,2026-02-16T16:49:33.364151,2026-02-16T16:49:33.544896,solver_INF152_run_32.csv
Solver,INF152,33,30.283333333333317,35,100.0,0.18012380599975586,2026-02-16T16:49:33.547521,2026-02-16T16:49:33.727645,solver_INF152_run_33.csv
Solver,INF152,34,30.283333333333317,35,100.0,0.17853307723999023,2026-02-16T16:49:33.730313,2026-02-16T16:49:33.908847,solver_INF152_run_34.csv
Solver,INF152,35,30.283333333333317,35,100.0,0.1825578212738037,2026-02-16T16:49:33.911648,2026-02-16T16:49:34.094206,solver_INF152_run_35.csv
Solver,INF152,36,30.283333333333317,35,100.0,0.18071794509887695,2026-02-16T16:49:34.097303,2026-02-16T16:49:34.278021,solver_INF152_run_36.csv
Solver,INF152,37,30.283333333333317,35,100.0,0.18194198608398438,2026-02-16T16:49:34.280906,2026-02-16T16:49:34.462847,solver_INF152_run_37.csv
Solver,INF152,38,30.283333333333317,35,100.0,0.2274610996246338,2026-02-16T16:49:34.465577,2026-02-16T16:49:34.693039,solver_INF152_run_38.csv
Solver,INF152,39,30.283333333333317,35,100.0,0.17867398262023926,2026-02-16T16:49:34.696036,2026-02-16T16:49:34.874711,solver_INF152_run_39.csv
Solver,INF152,40,30.283333333333317,35,100.0,0.18133187294006348,2026-02-16T16:49:34.877602,2026-02-16T16:49:35.058935,solver_INF152_run_40.csv
Solver,INF152,41,30.283333333333317,35,100.0,0.18098902702331543,2026-02-16T16:49:35.061634,2026-02-16T16:49:35.242623,solver_INF152_run_41.csv
Solver,INF152,42,30.283333333333317,35,100.0,0.1842188835144043,2026-02-16T16:49:35.245339,2026-02-16T16:49:35.429557,solver_INF152_run_42.csv
Solver,INF152,43,30.283333333333317,35,100.0,0.18428301811218262,2026-02-16T16:49:35.432411,2026-02-16T16:49:35.616693,solver_INF152_run_43.csv
Solver,INF152,44,30.283333333333317,35,100.0,0.17975616455078125,2026-02-16T16:49:35.619559,2026-02-16T16:49:35.799315,solver_INF152_run_44.csv
Solver,INF152,45,30.283333333333317,35,100.0,0.18020105361938477,2026-02-16T16:49:35.802079,2026-02-16T16:49:35.982280,solver_INF152_run_45.csv
Solver,INF152,46,30.283333333333317,35,100.0,0.17863178253173828,2026-02-16T16:49:35.985029,2026-02-16T16:49:36.163661,solver_INF152_run_46.csv
Solver,INF152,47,30.283333333333317,35,100.0,0.2160511016845703,2026-02-16T16:49:36.166503,2026-02-16T16:49:36.382554,solver_INF152_run_47.csv
Solver,INF152,48,30.283333333333317,35,100.0,0.17858600616455078,2026-02-16T16:49:36.385354,2026-02-16T16:49:36.563940,solver_INF152_run_48.csv
Solver,INF152,49,30.283333333333317,35,100.0,0.18573403358459473,2026-02-16T16:49:36.566719,2026-02-16T16:49:36.752453,solver_INF152_run_49.csv
Solver,INF152,50,30.283333333333317,35,100.0,0.17920899391174316,2026-02-16T16:49:36.755272,2026-02-16T16:49:36.934481,solver_INF152_run_50.csv
Solver,INF152,51,30.283333333333317,35,100.0,0.17817091941833496,2026-02-16T16:49:36.937334,2026-02-16T16:49:37.115505,solver_INF152_run_51.csv
Solver,INF152,52,30.283333333333317,35,100.0,0.18176507949829102,2026-02-16T16:49:37.118346,2026-02-16T16:49:37.300111,solver_INF152_run_52.csv
Solver,INF152,53,30.283333333333317,35,100.0,0.1790609359741211,2026-02-16T16:49:37.302927,2026-02-16T16:49:37.481987,solver_INF152_run_53.csv
Solver,INF152,54,30.283333333333317,35,100.0,0.1795029640197754,2026-02-16T16:49:37.484833,2026-02-16T16:49:37.664336,solver_INF152_run_54.csv
Solver,INF152,55,30.283333333333317,35,100.0,0.1793968677520752,2026-02-16T16:49:37.667128,2026-02-16T16:49:37.846525,solver_INF152_run_55.csv
Solver,INF152,56,30.283333333333317,35,100.0,0.2177739143371582,2026-02-16T16:49:37.849434,2026-02-16T16:49:38.067209,solver_INF152_run_56.csv
Solver,INF152,57,30.283333333333317,35,100.0,0.1790180206298828,2026-02-16T16:49:38.070091,2026-02-16T16:49:38.249109,solver_INF152_run_57.csv
Solver,INF152,58,30.283333333333317,35,100.0,0.18124008178710938,2026-02-16T16:49:38.252009,2026-02-16T16:49:38.433248,solver_INF152_run_58.csv
Solver,INF152,59,30.283333333333317,35,100.0,0.18005084991455078,2026-02-16T16:49:38.436019,2026-02-16T16:49:38.616070,solver_INF152_run_59.csv
Solver,INF152,60,30.283333333333317,35,100.0,0.17859888076782227,2026-02-16T16:49:38.618839,2026-02-16T16:49:38.797438,solver_INF152_run_60.csv
Solver,INF152,61,30.283333333333317,35,100.0,0.18699002265930176,2026-02-16T16:49:38.800234,2026-02-16T16:49:38.987225,solver_INF152_run_61.csv
Solver,INF152,62,30.283333333333317,35,100.0,0.1782059669494629,2026-02-16T16:49:38.990342,2026-02-16T16:49:39.168547,solver_INF152_run_62.csv
Solver,INF152,63,30.283333333333317,35,100.0,0.17856192588806152,2026-02-16T16:49:39.171571,2026-02-16T16:49:39.350133,solver_INF152_run_63.csv
Solver,INF152,64,30.283333333333317,35,100.0,0.17876100540161133,2026-02-16T16:49:39.353175,2026-02-16T16:49:39.531936,solver_INF152_run_64.csv
Solver,INF152,65,30.283333333333317,35,100.0,0.2186899185180664,2026-02-16T16:49:39.534830,2026-02-16T16:49:39.753519,solver_INF152_run_65.csv
Solver,INF152,66,30.283333333333317,35,100.0,0.18007183074951172,2026-02-16T16:49:39.756420,2026-02-16T16:49:39.936492,solver_INF152_run_66.csv
Solver,INF152,67,30.283333333333317,35,100.0,0.1806490421295166,2026-02-16T16:49:39.939657,2026-02-16T16:49:40.120307,solver_INF152_run_67.csv
Solver,INF152,68,30.283333333333317,35,100.0,0.17854881286621094,2026-02-16T16:49:40.123181,2026-02-16T16:49:40.301729,solver_INF152_run_68.csv
Solver,INF152,69,30.283333333333317,35,100.0,0.17894887924194336,2026-02-16T16:49:40.304634,2026-02-16T16:49:40.483583,solver_INF152_run_69.csv
Solver,INF152,70,30.283333333333317,35,100.0,0.17918682098388672,2026-02-16T16:49:40.486505,2026-02-16T16:49:40.665692,solver_INF152_run_70.csv
Solver,INF152,71,30.283333333333317,35,100.0,0.17927885055541992,2026-02-16T16:49:40.668481,2026-02-16T16:49:40.847760,solver_INF152_run_71.csv
Solver,INF152,72,30.283333333333317,35,100.0,0.17981719970703125,2026-02-16T16:49:40.850587,2026-02-16T16:49:41.030404,solver_INF152_run_72.csv
Solver,INF152,73,30.283333333333317,35,100.0,0.17896604537963867,2026-02-16T16:49:41.033207,2026-02-16T16:49:41.212173,solver_INF152_run_73.csv
Solver,INF152,74,30.283333333333317,35,100.0,0.222059965133667,2026-02-16T16:49:41.214891,2026-02-16T16:49:41.436952,solver_INF152_run_74.csv
Solver,INF152,75,30.283333333333317,35,100.0,0.1780233383178711,2026-02-16T16:49:41.439954,2026-02-16T16:49:41.617977,solver_INF152_run_75.csv
Solver,INF152,76,30.283333333333317,35,100.0,0.1804511547088623,2026-02-16T16:49:41.620811,2026-02-16T16:49:41.801262,solver_INF152_run_76.csv
Solver,INF152,77,30.283333333333317,35,100.0,0.18112492561340332,2026-02-16T16:49:41.804246,2026-02-16T16:49:41.985371,solver_INF152_run_77.csv
Solver,INF152,78,30.283333333333317,35,100.0,0.19035005569458008,2026-02-16T16:49:41.988106,2026-02-16T16:49:42.178457,solver_INF152_run_78.csv
Solver,INF152,79,30.283333333333317,35,100.0,0.23720407485961914,2026-02-16T16:49:42.181556,2026-02-16T16:49:42.418758,solver_INF152_run_79.csv
Solver,INF152,80,30.283333333333317,35,100.0,0.1806032657623291,2026-02-16T16:49:42.421585,2026-02-16T16:49:42.602188,solver_INF152_run_80.csv
Solver,INF152,81,30.283333333333317,35,100.0,0.17960882186889648,2026-02-16T16:49:42.605187,2026-02-16T16:49:42.784795,solver_INF152_run_81.csv
Solver,INF152,82,30.283333333333317,35,100.0,0.18067479133605957,2026-02-16T16:49:42.787706,2026-02-16T16:49:42.968381,solver_INF152_run_82.csv
Solver,INF152,83,30.283333333333317,35,100.0,0.21570491790771484,2026-02-16T16:49:42.971320,2026-02-16T16:49:43.187025,solver_INF152_run_83.csv
Solver,INF152,84,30.283333333333317,35,100.0,0.17896604537963867,2026-02-16T16:49:43.190230,2026-02-16T16:49:43.369196,solver_INF152_run_84.csv
Solver,INF152,85,30.283333333333317,35,100.0,0.18209600448608398,2026-02-16T16:49:43.371960,2026-02-16T16:49:43.554055,solver_INF152_run_85.csv
Solver,INF152,86,30.283333333333317,35,100.0,0.1792762279510498,2026-02-16T16:49:43.557110,2026-02-16T16:49:43.736385,solver_INF152_run_86.csv
Solver,INF152,87,30.283333333333317,35,100.0,0.17862296104431152,2026-02-16T16:49:43.739189,2026-02-16T16:49:43.917813,solver_INF152_run_87.csv
Solver,INF152,88,30.283333333333317,35,100.0,0.1788637638092041,2026-02-16T16:49:43.920684,2026-02-16T16:49:44.099549,solver_INF152_run_88.csv
Solver,INF152,89,30.283333333333317,35,100.0,0.17954182624816895,2026-02-16T16:49:44.102654,2026-02-16T16:49:44.282195,solver_INF152_run_89.csv
Solver,INF152,90,30.283333333333317,35,100.0,0.181257963180542,2026-02-16T16:49:44.285006,2026-02-16T16:49:44.466264,solver_INF152_run_90.csv
Solver,INF152,91,30.283333333333317,35,100.0,0.17918014526367188,2026-02-16T16:49:44.468970,2026-02-16T16:49:44.648149,solver_INF152_run_91.csv
Solver,INF152,92,30.283333333333317,35,100.0,0.21517014503479004,2026-02-16T16:49:44.650996,2026-02-16T16:49:44.866166,solver_INF152_run_92.csv
Solver,INF152,93,30.283333333333317,35,100.0,0.1795330047607422,2026-02-16T16:49:44.868885,2026-02-16T16:49:45.048418,solver_INF152_run_93.csv
Solver,INF152,94,30.283333333333317,35,100.0,0.17931389808654785,2026-02-16T16:49:45.051159,2026-02-16T16:49:45.230474,solver_INF152_run_94.csv
Solver,INF152,95,30.283333333333317,35,100.0,0.1782243251800537,2026-02-16T16:49:45.233386,2026-02-16T16:49:45.411610,solver_INF152_run_95.csv
Solver,INF152,96,30.283333333333317,35,100.0,0.17783188819885254,2026-02-16T16:49:45.414370,2026-02-16T16:49:45.592202,solver_INF152_run_96.csv
Solver,INF152,97,30.283333333333317,35,100.0,0.1844620704650879,2026-02-16T16:49:45.595101,2026-02-16T16:49:45.779563,solver_INF152_run_97.csv
Solver,INF152,98,30.283333333333317,35,100.0,0.18144607543945312,2026-02-16T16:49:45.782373,2026-02-16T16:49:45.963818,solver_INF152_run_98.csv
Solver,INF152,99,30.283333333333317,35,100.0,0.1779618263244629,2026-02-16T16:49:45.966554,2026-02-16T16:49:46.144516,solver_INF152_run_99.csv
Solver,INF152,100,30.283333333333317,35,100.0,0.18267202377319336,2026-02-16T16:49:46.147242,2026-02-16T16:49:46.329914,solver_INF152_run_100.csv
SA,INF155,1,79.44333333333334,80,100.0,0.23143410682678223,2026-02-16T16:49:46.343650,2026-02-16T16:49:46.575084,sa_INF155_run_01.csv
SA,INF155,2,78.06666666666666,80,100.0,0.17205119132995605,2026-02-16T16:49:46.575494,2026-02-16T16:49:46.747547,sa_INF155_run_02.csv
SA,INF155,3,78.06666666666666,80,100.0,0.18867993354797363,2026-02-16T16:49:46.747927,2026-02-16T16:49:46.936608,sa_INF155_run_03.csv
SA,INF155,4,78.06666666666666,80,100.0,0.22189092636108398,2026-02-16T16:49:46.936980,2026-02-16T16:49:47.158872,sa_INF155_run_04.csv
SA,INF155,5,79.05666666666667,80,100.0,0.23070192337036133,2026-02-16T16:49:47.159280,2026-02-16T16:49:47.389983,sa_INF155_run_05.csv
SA,INF155,6,78.39999999999999,80,100.0,0.2095632553100586,2026-02-16T16:49:47.390334,2026-02-16T16:49:47.599898,sa_INF155_run_06.csv
SA,INF155,7,78.76666666666667,80,100.0,0.14789414405822754,2026-02-16T16:49:47.600291,2026-02-16T16:49:47.748187,sa_INF155_run_07.csv
SA,INF155,8,78.06666666666666,80,100.0,0.16617321968078613,2026-02-16T16:49:47.748583,2026-02-16T16:49:47.914756,sa_INF155_run_08.csv
SA,INF155,9,78.45333333333332,80,100.0,0.17998290061950684,2026-02-16T16:49:47.915128,2026-02-16T16:49:48.095113,sa_INF155_run_09.csv
SA,INF155,10,79.05666666666667,80,100.0,0.20591282844543457,2026-02-16T16:49:48.095492,2026-02-16T16:49:48.301405,sa_INF155_run_10.csv
SA,INF155,11,78.16666666666666,80,100.0,0.19603300094604492,2026-02-16T16:49:48.301785,2026-02-16T16:49:48.497819,sa_INF155_run_11.csv
SA,INF155,12,78.76666666666667,80,100.0,0.17872095108032227,2026-02-16T16:49:48.498156,2026-02-16T16:49:48.676878,sa_INF155_run_12.csv
SA,INF155,13,78.06666666666666,80,100.0,0.21362519264221191,2026-02-16T16:49:48.677267,2026-02-16T16:49:48.890893,sa_INF155_run_13.csv
SA,INF155,14,78.42999999999999,80,100.0,0.1757807731628418,2026-02-16T16:49:48.891279,2026-02-16T16:49:49.067062,sa_INF155_run_14.csv
SA,INF155,15,78.06666666666666,80,100.0,0.2072277069091797,2026-02-16T16:49:49.067406,2026-02-16T16:49:49.274637,sa_INF155_run_15.csv
SA,INF155,16,78.06666666666666,80,100.0,0.17282605171203613,2026-02-16T16:49:49.275054,2026-02-16T16:49:49.447881,sa_INF155_run_16.csv
SA,INF155,17,78.34666666666666,80,100.0,0.18712878227233887,2026-02-16T16:49:49.448239,2026-02-16T16:49:49.635368,sa_INF155_run_17.csv
SA,INF155,18,78.34666666666666,80,100.0,0.16412091255187988,2026-02-16T16:49:49.635793,2026-02-16T16:49:49.799915,sa_INF155_run_18.csv
SA,INF155,19,78.89,80,100.0,0.20641303062438965,2026-02-16T16:49:49.800290,2026-02-16T16:49:50.006705,sa_INF155_run_19.csv
SA,INF155,20,78.06666666666666,80,100.0,0.22066307067871094,2026-02-16T16:49:50.007102,2026-02-16T16:49:50.227766,sa_INF155_run_20.csv
SA,INF155,21,78.06666666666666,80,100.0,0.2075488567352295,2026-02-16T16:49:50.228117,2026-02-16T16:49:50.435667,sa_INF155_run_21.csv
SA,INF155,22,78.85,80,100.0,0.20713376998901367,2026-02-16T16:49:50.436011,2026-02-16T16:49:50.643147,sa_INF155_run_22.csv
SA,INF155,23,78.06666666666666,80,100.0,0.17094683647155762,2026-02-16T16:49:50.643533,2026-02-16T16:49:50.814481,sa_INF155_run_23.csv
SA,INF155,24,78.34666666666666,80,100.0,0.18270111083984375,2026-02-16T16:49:50.814802,2026-02-16T16:49:50.997505,sa_INF155_run_24.csv
SA,INF155,25,78.39999999999999,80,100.0,0.22615718841552734,2026-02-16T16:49:50.997921,2026-02-16T16:49:51.224079,sa_INF155_run_25.csv
SA,INF155,26,78.06666666666666,80,100.0,0.16063499450683594,2026-02-16T16:49:51.224468,2026-02-16T16:49:51.385104,sa_INF155_run_26.csv
SA,INF155,27,78.46,80,100.0,0.20427894592285156,2026-02-16T16:49:51.385477,2026-02-16T16:49:51.589758,sa_INF155_run_27.csv
SA,INF155,28,78.06666666666666,80,100.0,0.18249821662902832,2026-02-16T16:49:51.590165,2026-02-16T16:49:51.772666,sa_INF155_run_28.csv
SA,INF155,29,79.05666666666667,80,100.0,0.17997002601623535,2026-02-16T16:49:51.773152,2026-02-16T16:49:51.953123,sa_INF155_run_29.csv
SA,INF155,30,79.2,80,100.0,0.20495319366455078,2026-02-16T16:49:51.953503,2026-02-16T16:49:52.158457,sa_INF155_run_30.csv
SA,INF155,31,78.06666666666666,80,100.0,0.18260693550109863,2026-02-16T16:49:52.158853,2026-02-16T16:49:52.341461,sa_INF155_run_31.csv
SA,INF155,32,78.76666666666667,80,100.0,0.19307613372802734,2026-02-16T16:49:52.341827,2026-02-16T16:49:52.534903,sa_INF155_run_32.csv
SA,INF155,33,78.60666666666667,80,100.0,0.2013230323791504,2026-02-16T16:49:52.535287,2026-02-16T16:49:52.736613,sa_INF155_run_33.csv
SA,INF155,34,78.48333333333332,80,100.0,0.1993727684020996,2026-02-16T16:49:52.737027,2026-02-16T16:49:52.936402,sa_INF155_run_34.csv
SA,INF155,35,78.39999999999999,80,100.0,0.2089400291442871,2026-02-16T16:49:52.936768,2026-02-16T16:49:53.145709,sa_INF155_run_35.csv
SA,INF155,36,78.06666666666666,80,100.0,0.1617591381072998,2026-02-16T16:49:53.146106,2026-02-16T16:49:53.307866,sa_INF155_run_36.csv
SA,INF155,37,78.76666666666667,80,100.0,0.19310927391052246,2026-02-16T16:49:53.308251,2026-02-16T16:49:53.501360,sa_INF155_run_37.csv
SA,INF155,38,78.60666666666667,80,100.0,0.17053914070129395,2026-02-16T16:49:53.501727,2026-02-16T16:49:53.672267,sa_INF155_run_38.csv
SA,INF155,39,78.39999999999999,80,100.0,0.19691228866577148,2026-02-16T16:49:53.672667,2026-02-16T16:49:53.869580,sa_INF155_run_39.csv
SA,INF155,40,78.06666666666666,80,100.0,0.2260129451751709,2026-02-16T16:49:53.869945,2026-02-16T16:49:54.095960,sa_INF155_run_40.csv
SA,INF155,41,78.78333333333335,80,100.0,0.17975211143493652,2026-02-16T16:49:54.096334,2026-02-16T16:49:54.276088,sa_INF155_run_41.csv
SA,INF155,42,78.60666666666667,80,100.0,0.1820049285888672,2026-02-16T16:49:54.276494,2026-02-16T16:49:54.458500,sa_INF155_run_42.csv
SA,INF155,43,78.06666666666666,80,100.0,0.1528182029724121,2026-02-16T16:49:54.458877,2026-02-16T16:49:54.611697,sa_INF155_run_43.csv
SA,INF155,44,78.06666666666666,80,100.0,0.22466301918029785,2026-02-16T16:49:54.612104,2026-02-16T16:49:54.836768,sa_INF155_run_44.csv
SA,INF155,45,78.60666666666667,80,100.0,0.1891181468963623,2026-02-16T16:49:54.837212,2026-02-16T16:49:55.026331,sa_INF155_run_45.csv
SA,INF155,46,78.10666666666667,80,100.0,0.1823899745941162,2026-02-16T16:49:55.026735,2026-02-16T16:49:55.209127,sa_INF155_run_46.csv
SA,INF155,47,78.39999999999999,80,100.0,0.21871685981750488,2026-02-16T16:49:55.209488,2026-02-16T16:49:55.428206,sa_INF155_run_47.csv
SA,INF155,48,78.06666666666666,80,100.0,0.18697118759155273,2026-02-16T16:49:55.428586,2026-02-16T16:49:55.615559,sa_INF155_run_48.csv
SA,INF155,49,78.76666666666667,80,100.0,0.2278919219970703,2026-02-16T16:49:55.615950,2026-02-16T16:49:55.843843,sa_INF155_run_49.csv
SA,INF155,50,78.11333333333336,80,100.0,0.18721413612365723,2026-02-16T16:49:55.844262,2026-02-16T16:49:56.031478,sa_INF155_run_50.csv
SA,INF155,51,78.06666666666666,80,100.0,0.18022489547729492,2026-02-16T16:49:56.031864,2026-02-16T16:49:56.212090,sa_INF155_run_51.csv
SA,INF155,52,79.05666666666667,80,100.0,0.19401812553405762,2026-02-16T16:49:56.212472,2026-02-16T16:49:56.406492,sa_INF155_run_52.csv
SA,INF155,53,78.34666666666666,80,100.0,0.13576388359069824,2026-02-16T16:49:56.406879,2026-02-16T16:49:56.542644,sa_INF155_run_53.csv
SA,INF155,54,78.59999999999998,80,100.0,0.18468785285949707,2026-02-16T16:49:56.543013,2026-02-16T16:49:56.727703,sa_INF155_run_54.csv
SA,INF155,55,78.95,80,100.0,0.20786833763122559,2026-02-16T16:49:56.728070,2026-02-16T16:49:56.935940,sa_INF155_run_55.csv
SA,INF155,56,78.69999999999999,80,100.0,0.18148231506347656,2026-02-16T16:49:56.936315,2026-02-16T16:49:57.117798,sa_INF155_run_56.csv
SA,INF155,57,78.06666666666666,80,100.0,0.17308378219604492,2026-02-16T16:49:57.118202,2026-02-16T16:49:57.291289,sa_INF155_run_57.csv
SA,INF155,58,78.06666666666666,80,100.0,0.20515108108520508,2026-02-16T16:49:57.291650,2026-02-16T16:49:57.496802,sa_INF155_run_58.csv
SA,INF155,59,78.74333333333333,80,100.0,0.18912005424499512,2026-02-16T16:49:57.497213,2026-02-16T16:49:57.686335,sa_INF155_run_59.csv
SA,INF155,60,78.06666666666666,80,100.0,0.14208292961120605,2026-02-16T16:49:57.686707,2026-02-16T16:49:57.828792,sa_INF155_run_60.csv
SA,INF155,61,78.06666666666666,80,100.0,0.20283794403076172,2026-02-16T16:49:57.829202,2026-02-16T16:49:58.032042,sa_INF155_run_61.csv
SA,INF155,62,78.06666666666666,80,100.0,0.1845870018005371,2026-02-16T16:49:58.032424,2026-02-16T16:49:58.217013,sa_INF155_run_62.csv
SA,INF155,63,78.06666666666666,80,100.0,0.1835191249847412,2026-02-16T16:49:58.217422,2026-02-16T16:49:58.400943,sa_INF155_run_63.csv
SA,INF155,64,78.06666666666666,80,100.0,0.16825437545776367,2026-02-16T16:49:58.401308,2026-02-16T16:49:58.569564,sa_INF155_run_64.csv
SA,INF155,65,78.95,80,100.0,0.22076106071472168,2026-02-16T16:49:58.569936,2026-02-16T16:49:58.790699,sa_INF155_run_65.csv
SA,INF155,66,78.06666666666666,80,100.0,0.20714902877807617,2026-02-16T16:49:58.791067,2026-02-16T16:49:58.998217,sa_INF155_run_66.csv
SA,INF155,67,78.76666666666667,80,100.0,0.16746997833251953,2026-02-16T16:49:58.998603,2026-02-16T16:49:59.166074,sa_INF155_run_67.csv
SA,INF155,68,78.06666666666666,80,100.0,0.2029268741607666,2026-02-16T16:49:59.166478,2026-02-16T16:49:59.369406,sa_INF155_run_68.csv
SA,INF155,69,78.89,80,100.0,0.16157197952270508,2026-02-16T16:49:59.369759,2026-02-16T16:49:59.531332,sa_INF155_run_69.csv
SA,INF155,70,78.39999999999999,80,100.0,0.19603681564331055,2026-02-16T16:49:59.531695,2026-02-16T16:49:59.727733,sa_INF155_run_70.csv
SA,INF155,71,79.05666666666667,80,100.0,0.2224268913269043,2026-02-16T16:49:59.728059,2026-02-16T16:49:59.950486,sa_INF155_run_71.csv
SA,INF155,72,78.39999999999999,80,100.0,0.18236684799194336,2026-02-16T16:49:59.950859,2026-02-16T16:50:00.133227,sa_INF155_run_72.csv
SA,INF155,73,78.37333333333336,80,100.0,0.1660618782043457,2026-02-16T16:50:00.133595,2026-02-16T16:50:00.299658,sa_INF155_run_73.csv
SA,INF155,74,78.06666666666666,80,100.0,0.15784025192260742,2026-02-16T16:50:00.300021,2026-02-16T16:50:00.457862,sa_INF155_run_74.csv
SA,INF155,75,78.06666666666666,80,100.0,0.18318986892700195,2026-02-16T16:50:00.458240,2026-02-16T16:50:00.641432,sa_INF155_run_75.csv
SA,INF155,76,78.76666666666667,80,100.0,0.2105879783630371,2026-02-16T16:50:00.641812,2026-02-16T16:50:00.852401,sa_INF155_run_76.csv
SA,INF155,77,79.05666666666667,80,100.0,0.21870183944702148,2026-02-16T16:50:00.852804,2026-02-16T16:50:01.071507,sa_INF155_run_77.csv
SA,INF155,78,78.99,80,100.0,0.1876533031463623,2026-02-16T16:50:01.071933,2026-02-16T16:50:01.259586,sa_INF155_run_78.csv
SA,INF155,79,78.06666666666666,80,100.0,0.18094205856323242,2026-02-16T16:50:01.259958,2026-02-16T16:50:01.440901,sa_INF155_run_79.csv
SA,INF155,80,78.60666666666667,80,100.0,0.19233989715576172,2026-02-16T16:50:01.441279,2026-02-16T16:50:01.633621,sa_INF155_run_80.csv
SA,INF155,81,78.34666666666666,80,100.0,0.17803525924682617,2026-02-16T16:50:01.633969,2026-02-16T16:50:01.812006,sa_INF155_run_81.csv
SA,INF155,82,78.60666666666667,80,100.0,0.26273083686828613,2026-02-16T16:50:01.812381,2026-02-16T16:50:02.075114,sa_INF155_run_82.csv
SA,INF155,83,78.06666666666666,80,100.0,0.1875779628753662,2026-02-16T16:50:02.075520,2026-02-16T16:50:02.263101,sa_INF155_run_83.csv
SA,INF155,84,78.06666666666666,80,100.0,0.23442411422729492,2026-02-16T16:50:02.264126,2026-02-16T16:50:02.498551,sa_INF155_run_84.csv
SA,INF155,85,78.06666666666666,80,100.0,0.206679105758667,2026-02-16T16:50:02.499019,2026-02-16T16:50:02.705701,sa_INF155_run_85.csv
SA,INF155,86,78.55,80,100.0,0.20519685745239258,2026-02-16T16:50:02.706078,2026-02-16T16:50:02.911278,sa_INF155_run_86.csv
SA,INF155,87,78.39999999999999,80,100.0,0.17334914207458496,2026-02-16T16:50:02.911675,2026-02-16T16:50:03.085025,sa_INF155_run_87.csv
SA,INF155,88,78.06666666666666,80,100.0,0.23020386695861816,2026-02-16T16:50:03.085421,2026-02-16T16:50:03.315630,sa_INF155_run_88.csv
SA,INF155,89,78.78333333333335,80,100.0,0.24854016304016113,2026-02-16T16:50:03.316029,2026-02-16T16:50:03.564571,sa_INF155_run_89.csv
SA,INF155,90,78.39999999999999,80,100.0,0.16847920417785645,2026-02-16T16:50:03.564998,2026-02-16T16:50:03.733479,sa_INF155_run_90.csv
SA,INF155,91,78.06666666666666,80,100.0,0.1508321762084961,2026-02-16T16:50:03.733885,2026-02-16T16:50:03.884718,sa_INF155_run_91.csv
SA,INF155,92,78.95,80,100.0,0.18653011322021484,2026-02-16T16:50:03.885140,2026-02-16T16:50:04.071672,sa_INF155_run_92.csv
SA,INF155,93,78.06666666666666,80,100.0,0.20972776412963867,2026-02-16T16:50:04.072068,2026-02-16T16:50:04.281798,sa_INF155_run_93.csv
SA,INF155,94,78.06666666666666,80,100.0,0.1531388759613037,2026-02-16T16:50:04.282229,2026-02-16T16:50:04.435370,sa_INF155_run_94.csv
SA,INF155,95,78.06666666666666,80,100.0,0.19526004791259766,2026-02-16T16:50:04.435738,2026-02-16T16:50:04.631000,sa_INF155_run_95.csv
SA,INF155,96,78.76666666666667,80,100.0,0.20811176300048828,2026-02-16T16:50:04.631396,2026-02-16T16:50:04.839509,sa_INF155_run_96.csv
SA,INF155,97,78.06666666666666,80,100.0,0.19520998001098633,2026-02-16T16:50:04.839896,2026-02-16T16:50:05.035108,sa_INF155_run_97.csv
SA,INF155,98,78.34666666666666,80,100.0,0.19740962982177734,2026-02-16T16:50:05.035503,2026-02-16T16:50:05.232915,sa_INF155_run_98.csv
SA,INF155,99,78.06666666666666,80,100.0,0.2009263038635254,2026-02-16T16:50:05.233319,2026-02-16T16:50:05.434245,sa_INF155_run_99.csv
SA,INF155,100,78.60666666666667,80,100.0,0.25425291061401367,2026-02-16T16:50:05.434647,2026-02-16T16:50:05.688902,sa_INF155_run_100.csv
Solver,INF155,1,79.53333333333335,80,100.0,1.707458734512329,2026-02-16T16:50:05.689349,2026-02-16T16:50:07.396808,solver_INF155_run_01.csv
Solver,INF155,2,79.53333333333335,80,100.0,1.4348769187927246,2026-02-16T16:50:07.402605,2026-02-16T16:50:08.837481,solver_INF155_run_02.csv
Solver,INF155,3,79.53333333333335,80,100.0,1.4162280559539795,2026-02-16T16:50:08.843155,2026-02-16T16:50:10.259382,solver_INF155_run_03.csv
Solver,INF155,4,79.53333333333335,80,100.0,1.4943628311157227,2026-02-16T16:50:10.264557,2026-02-16T16:50:11.758920,solver_INF155_run_04.csv
Solver,INF155,5,79.53333333333335,80,100.0,1.532459020614624,2026-02-16T16:50:11.764886,2026-02-16T16:50:13.297344,solver_INF155_run_05.csv
Solver,INF155,6,79.53333333333335,80,100.0,1.4678370952606201,2026-02-16T16:50:13.302753,2026-02-16T16:50:14.770591,solver_INF155_run_06.csv
Solver,INF155,7,79.53333333333335,80,100.0,1.4232029914855957,2026-02-16T16:50:14.776269,2026-02-16T16:50:16.199471,solver_INF155_run_07.csv
