algorithm,subject,run_id,fitness_value,students_attending,percentage,execution_time,start_time,end_time,solution_file
SA,INF134,21,33.166666666666664,35,100.0,0.10074496269226074,2026-02-16T16:39:15.768005,2026-02-16T16:39:15.868751,sa_INF134_run_21.csv
SA,INF134,22,33.03333333333334,35,100.0,0.0957498550415039,2026-02-16T16:39:15.869157,2026-02-16T16:39:15.964908,sa_INF134_run_22.csv
SA,INF134,23,32.88333333333333,35,100.0,0.0981290340423584,2026-02-16T16:39:15.965251,2026-02-16T16:39:16.063381,sa_INF134_run_23.csv
SA,INF134,24,33.2,34,97.14285714285714,0.06725287437438965,2026-02-16T16:39:16.063787,2026-02-16T16:39:16.131043,sa_INF134_run_24.csv
SA,INF134,25,33.68333333333333,35,100.0,0.10760688781738281,2026-02-16T16:39:16.131381,2026-02-16T16:39:16.238989,sa_INF134_run_25.csv
SA,INF134,26,33.050000000000004,35,100.0,0.10524487495422363,2026-02-16T16:39:16.239381,2026-02-16T16:39:16.344628,sa_INF134_run_26.csv
SA,INF134,27,32.88666666666667,35,100.0,0.08981585502624512,2026-02-16T16:39:16.345192,2026-02-16T16:39:16.435009,sa_INF134_run_27.csv
SA,INF134,28,32.28333333333334,35,100.0,0.10931801795959473,2026-02-16T16:39:16.435389,2026-02-16T16:39:16.544708,sa_INF134_run_28.csv
SA,INF134,29,32.94,35,100.0,0.09304094314575195,2026-02-16T16:39:16.545081,2026-02-16T16:39:16.638123,sa_INF134_run_29.csv
SA,INF134,30,33.01666666666667,35,100.0,0.08635711669921875,2026-02-16T16:39:16.638494,2026-02-16T16:39:16.724852,sa_INF134_run_30.csv
Solver,INF134,1,33.91666666666665,35,100.0,0.9550530910491943,2026-02-16T16:39:16.725191,2026-02-16T16:39:17.680243,solver_INF134_run_01.csv
Solver,INF134,2,33.91666666666665,35,100.0,0.5334169864654541,2026-02-16T16:39:17.683251,2026-02-16T16:39:18.216669,solver_INF134_run_02.csv
Solver,INF134,3,33.91666666666665,35,100.0,0.4984550476074219,2026-02-16T16:39:18.219822,2026-02-16T16:39:18.718277,solver_INF134_run_03.csv
Solver,INF134,4,33.91666666666665,35,100.0,0.4871819019317627,2026-02-16T16:39:18.721907,2026-02-16T16:39:19.209087,solver_INF134_run_04.csv
Solver,INF134,5,33.91666666666665,35,100.0,0.4849231243133545,2026-02-16T16:39:19.211856,2026-02-16T16:39:19.696779,solver_INF134_run_05.csv
Solver,INF134,6,33.91666666666665,35,100.0,0.4801909923553467,2026-02-16T16:39:19.699733,2026-02-16T16:39:20.179924,solver_INF134_run_06.csv
Solver,INF134,7,33.91666666666665,35,100.0,0.47977113723754883,2026-02-16T16:39:20.183005,2026-02-16T16:39:20.662775,solver_INF134_run_07.csv
Solver,INF134,8,33.91666666666665,35,100.0,0.47626280784606934,2026-02-16T16:39:20.665765,2026-02-16T16:39:21.142028,solver_INF134_run_08.csv
Solver,INF134,9,33.91666666666665,35,100.0,0.4776120185852051,2026-02-16T16:39:21.144827,2026-02-16T16:39:21.622439,solver_INF134_run_09.csv
Solver,INF134,10,33.91666666666665,35,100.0,0.4749908447265625,2026-02-16T16:39:21.625465,2026-02-16T16:39:22.100456,solver_INF134_run_10.csv
Solver,INF134,11,33.91666666666665,35,100.0,0.47434186935424805,2026-02-16T16:39:22.103750,2026-02-16T16:39:22.578092,solver_INF134_run_11.csv
Solver,INF134,12,33.91666666666665,35,100.0,0.47828125953674316,2026-02-16T16:39:22.580967,2026-02-16T16:39:23.059248,solver_INF134_run_12.csv
Solver,INF134,13,33.91666666666665,35,100.0,0.4736320972442627,2026-02-16T16:39:23.062458,2026-02-16T16:39:23.536089,solver_INF134_run_13.csv
Solver,INF134,14,33.91666666666665,35,100.0,0.516118049621582,2026-02-16T16:39:23.539247,2026-02-16T16:39:24.055365,solver_INF134_run_14.csv
Solver,INF134,15,33.91666666666665,35,100.0,0.4794750213623047,2026-02-16T16:39:24.058201,2026-02-16T16:39:24.537676,solver_INF134_run_15.csv
Solver,INF134,16,33.91666666666665,35,100.0,0.48956894874572754,2026-02-16T16:39:24.540470,2026-02-16T16:39:25.030039,solver_INF134_run_16.csv
Solver,INF134,17,33.91666666666665,35,100.0,0.47423505783081055,2026-02-16T16:39:25.033387,2026-02-16T16:39:25.507621,solver_INF134_run_17.csv
Solver,INF134,18,33.91666666666665,35,100.0,0.4746689796447754,2026-02-16T16:39:25.510678,2026-02-16T16:39:25.985347,solver_INF134_run_18.csv
Solver,INF134,19,33.91666666666665,35,100.0,0.525360107421875,2026-02-16T16:39:25.988425,2026-02-16T16:39:26.513785,solver_INF134_run_19.csv
Solver,INF134,20,33.91666666666665,35,100.0,0.488997220993042,2026-02-16T16:39:26.516542,2026-02-16T16:39:27.005539,solver_INF134_run_20.csv
Solver,INF134,21,33.91666666666665,35,100.0,0.4881308078765869,2026-02-16T16:39:27.008771,2026-02-16T16:39:27.496902,solver_INF134_run_21.csv
Solver,INF134,22,33.91666666666665,35,100.0,0.4749140739440918,2026-02-16T16:39:27.500070,2026-02-16T16:39:27.974984,solver_INF134_run_22.csv
Solver,INF134,23,33.91666666666665,35,100.0,0.48381900787353516,2026-02-16T16:39:27.977941,2026-02-16T16:39:28.461760,solver_INF134_run_23.csv
Solver,INF134,24,33.91666666666665,35,100.0,0.5175149440765381,2026-02-16T16:39:28.465458,2026-02-16T16:39:28.982972,solver_INF134_run_24.csv
Solver,INF134,25,33.91666666666665,35,100.0,0.47757697105407715,2026-02-16T16:39:28.986201,2026-02-16T16:39:29.463777,solver_INF134_run_25.csv
Solver,INF134,26,33.91666666666665,35,100.0,0.4777851104736328,2026-02-16T16:39:29.466643,2026-02-16T16:39:29.944427,solver_INF134_run_26.csv
Solver,INF134,27,33.91666666666665,35,100.0,0.4816091060638428,2026-02-16T16:39:29.947553,2026-02-16T16:39:30.429163,solver_INF134_run_27.csv
Solver,INF134,28,33.91666666666665,35,100.0,0.48084020614624023,2026-02-16T16:39:30.432635,2026-02-16T16:39:30.913475,solver_INF134_run_28.csv
Solver,INF134,29,33.91666666666665,35,100.0,0.5215187072753906,2026-02-16T16:39:30.916674,2026-02-16T16:39:31.438194,solver_INF134_run_29.csv
Solver,INF134,30,33.91666666666665,35,100.0,0.47736501693725586,2026-02-16T16:39:31.441404,2026-02-16T16:39:31.918770,solver_INF134_run_30.csv
SA,INF152,1,29.86666666666667,32,91.42857142857143,0.10050296783447266,2026-02-16T16:39:31.926580,2026-02-16T16:39:32.027083,sa_INF152_run_01.csv
SA,INF152,2,30.28333333333334,35,100.0,0.10190892219543457,2026-02-16T16:39:32.027464,2026-02-16T16:39:32.129374,sa_INF152_run_02.csv
SA,INF152,3,30.28333333333334,35,100.0,0.0902249813079834,2026-02-16T16:39:32.129696,2026-02-16T16:39:32.219922,sa_INF152_run_03.csv
SA,INF152,4,30.28333333333334,35,100.0,0.0974271297454834,2026-02-16T16:39:32.220294,2026-02-16T16:39:32.317722,sa_INF152_run_04.csv
SA,INF152,5,29.86666666666667,32,91.42857142857143,0.07335209846496582,2026-02-16T16:39:32.318097,2026-02-16T16:39:32.391449,sa_INF152_run_05.csv
SA,INF152,6,29.36666666666667,33,94.28571428571429,0.09337878227233887,2026-02-16T16:39:32.391790,2026-02-16T16:39:32.485170,sa_INF152_run_06.csv
SA,INF152,7,30.28333333333334,35,100.0,0.09287881851196289,2026-02-16T16:39:32.485495,2026-02-16T16:39:32.578376,sa_INF152_run_07.csv
SA,INF152,8,30.28333333333334,35,100.0,0.10235190391540527,2026-02-16T16:39:32.578685,2026-02-16T16:39:32.681039,sa_INF152_run_08.csv
SA,INF152,9,30.28333333333334,35,100.0,0.13643908500671387,2026-02-16T16:39:32.681362,2026-02-16T16:39:32.817802,sa_INF152_run_09.csv
SA,INF152,10,30.28333333333334,35,100.0,0.10534286499023438,2026-02-16T16:39:32.818204,2026-02-16T16:39:32.923548,sa_INF152_run_10.csv
SA,INF152,11,29.86666666666667,32,91.42857142857143,0.08787393569946289,2026-02-16T16:39:32.923945,2026-02-16T16:39:33.011819,sa_INF152_run_11.csv
SA,INF152,12,29.86666666666667,32,91.42857142857143,0.09340500831604004,2026-02-16T16:39:33.012182,2026-02-16T16:39:33.105589,sa_INF152_run_12.csv
SA,INF152,13,30.28333333333334,35,100.0,0.09448695182800293,2026-02-16T16:39:33.105928,2026-02-16T16:39:33.200417,sa_INF152_run_13.csv
SA,INF152,14,29.86666666666667,32,91.42857142857143,0.10357809066772461,2026-02-16T16:39:33.200746,2026-02-16T16:39:33.304325,sa_INF152_run_14.csv
SA,INF152,15,29.86666666666667,32,91.42857142857143,0.08796525001525879,2026-02-16T16:39:33.304668,2026-02-16T16:39:33.392634,sa_INF152_run_15.csv
SA,INF152,16,30.28333333333334,35,100.0,0.10102081298828125,2026-02-16T16:39:33.392964,2026-02-16T16:39:33.493986,sa_INF152_run_16.csv
SA,INF152,17,29.86666666666667,32,91.42857142857143,0.1002659797668457,2026-02-16T16:39:33.494302,2026-02-16T16:39:33.594570,sa_INF152_run_17.csv
SA,INF152,18,30.28333333333334,35,100.0,0.09893608093261719,2026-02-16T16:39:33.594912,2026-02-16T16:39:33.693848,sa_INF152_run_18.csv
SA,INF152,19,30.28333333333334,35,100.0,0.11247825622558594,2026-02-16T16:39:33.694162,2026-02-16T16:39:33.806641,sa_INF152_run_19.csv
SA,INF152,20,30.28333333333334,35,100.0,0.09896206855773926,2026-02-16T16:39:33.806984,2026-02-16T16:39:33.905948,sa_INF152_run_20.csv
SA,INF152,21,30.28333333333334,35,100.0,0.10480713844299316,2026-02-16T16:39:33.906312,2026-02-16T16:39:34.011120,sa_INF152_run_21.csv
SA,INF152,22,29.86666666666667,32,91.42857142857143,0.09560298919677734,2026-02-16T16:39:34.011454,2026-02-16T16:39:34.107058,sa_INF152_run_22.csv
SA,INF152,23,30.28333333333334,35,100.0,0.09328317642211914,2026-02-16T16:39:34.107387,2026-02-16T16:39:34.200671,sa_INF152_run_23.csv
SA,INF152,24,30.28333333333334,35,100.0,0.10391092300415039,2026-02-16T16:39:34.200980,2026-02-16T16:39:34.304892,sa_INF152_run_24.csv
SA,INF152,25,29.36666666666667,33,94.28571428571429,0.10067582130432129,2026-02-16T16:39:34.305264,2026-02-16T16:39:34.405941,sa_INF152_run_25.csv
SA,INF152,26,30.28333333333334,35,100.0,0.09608697891235352,2026-02-16T16:39:34.406310,2026-02-16T16:39:34.502398,sa_INF152_run_26.csv
SA,INF152,27,30.28333333333334,35,100.0,0.10099601745605469,2026-02-16T16:39:34.502739,2026-02-16T16:39:34.603735,sa_INF152_run_27.csv
SA,INF152,28,30.28333333333334,35,100.0,0.09223008155822754,2026-02-16T16:39:34.604081,2026-02-16T16:39:34.696312,sa_INF152_run_28.csv
SA,INF152,29,30.28333333333334,35,100.0,0.09189820289611816,2026-02-16T16:39:34.696626,2026-02-16T16:39:34.788525,sa_INF152_run_29.csv
SA,INF152,30,29.86666666666667,32,91.42857142857143,0.10290098190307617,2026-02-16T16:39:34.788863,2026-02-16T16:39:34.891765,sa_INF152_run_30.csv
Solver,INF152,1,30.283333333333317,35,100.0,0.1839160919189453,2026-02-16T16:39:34.892118,2026-02-16T16:39:35.076034,solver_INF152_run_01.csv
Solver,INF152,2,30.283333333333317,35,100.0,0.22279930114746094,2026-02-16T16:39:35.079355,2026-02-16T16:39:35.302155,solver_INF152_run_02.csv
Solver,INF152,3,30.283333333333317,35,100.0,0.18970489501953125,2026-02-16T16:39:35.305130,2026-02-16T16:39:35.494835,solver_INF152_run_03.csv
Solver,INF152,4,30.283333333333317,35,100.0,0.17976069450378418,2026-02-16T16:39:35.497840,2026-02-16T16:39:35.677600,solver_INF152_run_04.csv
Solver,INF152,5,30.283333333333317,35,100.0,0.17826509475708008,2026-02-16T16:39:35.680703,2026-02-16T16:39:35.858967,solver_INF152_run_05.csv
Solver,INF152,6,30.283333333333317,35,100.0,0.18216323852539062,2026-02-16T16:39:35.861937,2026-02-16T16:39:36.044100,solver_INF152_run_06.csv
Solver,INF152,7,30.283333333333317,35,100.0,0.1800978183746338,2026-02-16T16:39:36.047059,2026-02-16T16:39:36.227157,solver_INF152_run_07.csv
Solver,INF152,8,30.283333333333317,35,100.0,0.18349003791809082,2026-02-16T16:39:36.229896,2026-02-16T16:39:36.413386,solver_INF152_run_08.csv
Solver,INF152,9,30.283333333333317,35,100.0,0.1807270050048828,2026-02-16T16:39:36.416310,2026-02-16T16:39:36.597037,solver_INF152_run_09.csv
Solver,INF152,10,30.283333333333317,35,100.0,0.17857003211975098,2026-02-16T16:39:36.600228,2026-02-16T16:39:36.778798,solver_INF152_run_10.csv
Solver,INF152,11,30.283333333333317,35,100.0,0.1792922019958496,2026-02-16T16:39:36.782011,2026-02-16T16:39:36.961304,solver_INF152_run_11.csv
Solver,INF152,12,30.283333333333317,35,100.0,0.21757221221923828,2026-02-16T16:39:36.964279,2026-02-16T16:39:37.181850,solver_INF152_run_12.csv
Solver,INF152,13,30.283333333333317,35,100.0,0.17874526977539062,2026-02-16T16:39:37.184999,2026-02-16T16:39:37.363743,solver_INF152_run_13.csv
Solver,INF152,14,30.283333333333317,35,100.0,0.18085312843322754,2026-02-16T16:39:37.366745,2026-02-16T16:39:37.547598,solver_INF152_run_14.csv
Solver,INF152,15,30.283333333333317,35,100.0,0.17903900146484375,2026-02-16T16:39:37.550696,2026-02-16T16:39:37.729734,solver_INF152_run_15.csv
Solver,INF152,16,30.283333333333317,35,100.0,0.1770789623260498,2026-02-16T16:39:37.732570,2026-02-16T16:39:37.909649,solver_INF152_run_16.csv
Solver,INF152,17,30.283333333333317,35,100.0,0.1799910068511963,2026-02-16T16:39:37.912431,2026-02-16T16:39:38.092421,solver_INF152_run_17.csv
Solver,INF152,18,30.283333333333317,35,100.0,0.18139886856079102,2026-02-16T16:39:38.095205,2026-02-16T16:39:38.276604,solver_INF152_run_18.csv
Solver,INF152,19,30.283333333333317,35,100.0,0.19530272483825684,2026-02-16T16:39:38.279734,2026-02-16T16:39:38.475039,solver_INF152_run_19.csv
Solver,INF152,20,30.283333333333317,35,100.0,0.21709394454956055,2026-02-16T16:39:38.478907,2026-02-16T16:39:38.696000,solver_INF152_run_20.csv
Solver,INF152,21,30.283333333333317,35,100.0,0.2187788486480713,2026-02-16T16:39:38.698893,2026-02-16T16:39:38.917672,solver_INF152_run_21.csv
Solver,INF152,22,30.283333333333317,35,100.0,0.1777489185333252,2026-02-16T16:39:38.920706,2026-02-16T16:39:39.098455,solver_INF152_run_22.csv
Solver,INF152,23,30.283333333333317,35,100.0,0.17861413955688477,2026-02-16T16:39:39.101650,2026-02-16T16:39:39.280263,solver_INF152_run_23.csv
Solver,INF152,24,30.283333333333317,35,100.0,0.1803760528564453,2026-02-16T16:39:39.283007,2026-02-16T16:39:39.463383,solver_INF152_run_24.csv
Solver,INF152,25,30.283333333333317,35,100.0,0.17790007591247559,2026-02-16T16:39:39.466264,2026-02-16T16:39:39.644164,solver_INF152_run_25.csv
Solver,INF152,26,30.283333333333317,35,100.0,0.18198680877685547,2026-02-16T16:39:39.647046,2026-02-16T16:39:39.829032,solver_INF152_run_26.csv
Solver,INF152,27,30.283333333333317,35,100.0,0.1791822910308838,2026-02-16T16:39:39.831783,2026-02-16T16:39:40.010965,solver_INF152_run_27.csv
Solver,INF152,28,30.283333333333317,35,100.0,0.17689299583435059,2026-02-16T16:39:40.013657,2026-02-16T16:39:40.190550,solver_INF152_run_28.csv
Solver,INF152,29,30.283333333333317,35,100.0,0.17863011360168457,2026-02-16T16:39:40.193271,2026-02-16T16:39:40.371901,solver_INF152_run_29.csv
Solver,INF152,30,30.283333333333317,35,100.0,0.21930480003356934,2026-02-16T16:39:40.374593,2026-02-16T16:39:40.593897,solver_INF152_run_30.csv
SA,INF155,1,78.06666666666666,80,100.0,0.21464180946350098,2026-02-16T16:39:40.607286,2026-02-16T16:39:40.821928,sa_INF155_run_01.csv
SA,INF155,2,78.31666666666668,80,100.0,0.17857098579406738,2026-02-16T16:39:40.822314,2026-02-16T16:39:41.000887,sa_INF155_run_02.csv
SA,INF155,3,78.06666666666666,80,100.0,0.19697308540344238,2026-02-16T16:39:41.001289,2026-02-16T16:39:41.198262,sa_INF155_run_03.csv
SA,INF155,4,79.05666666666667,80,100.0,0.17256903648376465,2026-02-16T16:39:41.198625,2026-02-16T16:39:41.371195,sa_INF155_run_04.csv
SA,INF155,5,78.06666666666666,80,100.0,0.20738005638122559,2026-02-16T16:39:41.371608,2026-02-16T16:39:41.578990,sa_INF155_run_05.csv
SA,INF155,6,79.52,80,100.0,0.1947767734527588,2026-02-16T16:39:41.579353,2026-02-16T16:39:41.774132,sa_INF155_run_06.csv
SA,INF155,7,78.78333333333335,80,100.0,0.21990609169006348,2026-02-16T16:39:41.774471,2026-02-16T16:39:41.994378,sa_INF155_run_07.csv
SA,INF155,8,79.05666666666667,80,100.0,0.19331979751586914,2026-02-16T16:39:41.994734,2026-02-16T16:39:42.188054,sa_INF155_run_08.csv
SA,INF155,9,78.25333333333334,80,100.0,0.2185227870941162,2026-02-16T16:39:42.189262,2026-02-16T16:39:42.407788,sa_INF155_run_09.csv
SA,INF155,10,78.06666666666666,80,100.0,0.19978690147399902,2026-02-16T16:39:42.408199,2026-02-16T16:39:42.607986,sa_INF155_run_10.csv
SA,INF155,11,78.06666666666666,80,100.0,0.21599578857421875,2026-02-16T16:39:42.608331,2026-02-16T16:39:42.824327,sa_INF155_run_11.csv
SA,INF155,12,78.63333333333333,80,100.0,0.1998591423034668,2026-02-16T16:39:42.824679,2026-02-16T16:39:43.024538,sa_INF155_run_12.csv
SA,INF155,13,79.05666666666667,80,100.0,0.18578815460205078,2026-02-16T16:39:43.024913,2026-02-16T16:39:43.210702,sa_INF155_run_13.csv
SA,INF155,14,78.06666666666666,80,100.0,0.15920186042785645,2026-02-16T16:39:43.211055,2026-02-16T16:39:43.370258,sa_INF155_run_14.csv
SA,INF155,15,78.06666666666666,80,100.0,0.18715429306030273,2026-02-16T16:39:43.370651,2026-02-16T16:39:43.557806,sa_INF155_run_15.csv
SA,INF155,16,78.06666666666666,80,100.0,0.21268296241760254,2026-02-16T16:39:43.558182,2026-02-16T16:39:43.770866,sa_INF155_run_16.csv
SA,INF155,17,78.95,80,100.0,0.18430280685424805,2026-02-16T16:39:43.771278,2026-02-16T16:39:43.955582,sa_INF155_run_17.csv
SA,INF155,18,78.06666666666666,80,100.0,0.17006921768188477,2026-02-16T16:39:43.955938,2026-02-16T16:39:44.126007,sa_INF155_run_18.csv
SA,INF155,19,78.06666666666666,80,100.0,0.19078397750854492,2026-02-16T16:39:44.126402,2026-02-16T16:39:44.317186,sa_INF155_run_19.csv
SA,INF155,20,78.76666666666667,80,100.0,0.1673719882965088,2026-02-16T16:39:44.317560,2026-02-16T16:39:44.484932,sa_INF155_run_20.csv
SA,INF155,21,78.06666666666666,80,100.0,0.20385098457336426,2026-02-16T16:39:44.485346,2026-02-16T16:39:44.689197,sa_INF155_run_21.csv
SA,INF155,22,78.06666666666666,80,100.0,0.21839308738708496,2026-02-16T16:39:44.689588,2026-02-16T16:39:44.907983,sa_INF155_run_22.csv
SA,INF155,23,78.06666666666666,80,100.0,0.19592595100402832,2026-02-16T16:39:44.908378,2026-02-16T16:39:45.104304,sa_INF155_run_23.csv
SA,INF155,24,78.06666666666666,80,100.0,0.16504907608032227,2026-02-16T16:39:45.104662,2026-02-16T16:39:45.269712,sa_INF155_run_24.csv
SA,INF155,25,78.06666666666666,80,100.0,0.17088103294372559,2026-02-16T16:39:45.270049,2026-02-16T16:39:45.440932,sa_INF155_run_25.csv
SA,INF155,26,79.05666666666667,80,100.0,0.1786508560180664,2026-02-16T16:39:45.441295,2026-02-16T16:39:45.619947,sa_INF155_run_26.csv
SA,INF155,27,79.03333333333335,80,100.0,0.2118840217590332,2026-02-16T16:39:45.620281,2026-02-16T16:39:45.832166,sa_INF155_run_27.csv
SA,INF155,28,78.06666666666666,80,100.0,0.20900177955627441,2026-02-16T16:39:45.832531,2026-02-16T16:39:46.041534,sa_INF155_run_28.csv
SA,INF155,29,78.06666666666666,80,100.0,0.2088477611541748,2026-02-16T16:39:46.041870,2026-02-16T16:39:46.250719,sa_INF155_run_29.csv
SA,INF155,30,78.06666666666666,80,100.0,0.2005751132965088,2026-02-16T16:39:46.251079,2026-02-16T16:39:46.451655,sa_INF155_run_30.csv
Solver,INF155,1,79.53333333333335,80,100.0,1.5586090087890625,2026-02-16T16:39:46.452055,2026-02-16T16:39:48.010665,solver_INF155_run_01.csv
Solver,INF155,2,79.53333333333335,80,100.0,1.4271068572998047,2026-02-16T16:39:48.016048,2026-02-16T16:39:49.443155,solver_INF155_run_02.csv
Solver,INF155,3,79.53333333333335,80,100.0,1.454737901687622,2026-02-16T16:39:49.448492,2026-02-16T16:39:50.903229,solver_INF155_run_03.csv
Solver,INF155,4,79.53333333333335,80,100.0,1.4328157901763916,2026-02-16T16:39:50.908515,2026-02-16T16:39:52.341330,solver_INF155_run_04.csv
Solver,INF155,5,79.53333333333335,80,100.0,1.485152006149292,2026-02-16T16:39:52.346511,2026-02-16T16:39:53.831662,solver_INF155_run_05.csv
Solver,INF155,6,79.53333333333335,80,100.0,1.408224105834961,2026-02-16T16:39:53.837341,2026-02-16T16:39:55.245565,solver_INF155_run_06.csv
Solver,INF155,7,79.53333333333335,80,100.0,1.4021849632263184,2026-02-16T16:39:55.251123,2026-02-16T16:39:56.653308,solver_INF155_run_07.csv
Solver,INF155,8,79.53333333333335,80,100.0,1.4724891185760498,2026-02-16T16:39:56.658445,2026-02-16T16:39:58.130933,solver_INF155_run_08.csv
Solver,INF155,9,79.53333333333335,80,100.0,1.4034240245819092,2026-02-16T16:39:58.136667,2026-02-16T16:39:59.540091,solver_INF155_run_09.csv
Solver,INF155,10,79.53333333333335,80,100.0,1.3942360877990723,2026-02-16T16:39:59.545683,2026-02-16T16:40:00.939919,solver_INF155_run_10.csv
Solver,INF155,11,79.53333333333335,80,100.0,1.4375150203704834,2026-02-16T16:40:00.945468,2026-02-16T16:40:02.382985,solver_INF155_run_11.csv
Solver,INF155,12,79.53333333333335,80,100.0,1.3968520164489746,2026-02-16T16:40:02.388317,2026-02-16T16:40:03.785169,solver_INF155_run_12.csv
Solver,INF155,13,79.53333333333335,80,100.0,1.418997049331665,2026-02-16T16:40:03.790227,2026-02-16T16:40:05.209224,solver_INF155_run_13.csv
Solver,INF155,14,79.53333333333335,80,100.0,1.4335670471191406,2026-02-16T16:40:05.214532,2026-02-16T16:40:06.648099,solver_INF155_run_14.csv
Solver,INF155,15,79.53333333333335,80,100.0,1.407167911529541,2026-02-16T16:40:06.653531,2026-02-16T16:40:08.060699,solver_INF155_run_15.csv
Solver,INF155,16,79.53333333333335,80,100.0,1.4642670154571533,2026-02-16T16:40:08.066255,2026-02-16T16:40:09.530520,solver_INF155_run_16.csv
Solver,INF155,17,79.53333333333335,80,100.0,1.394516944885254,2026-02-16T16:40:09.535981,2026-02-16T16:40:10.930497,solver_INF155_run_17.csv
Solver,INF155,18,79.53333333333335,80,100.0,1.3961982727050781,2026-02-16T16:40:10.936028,2026-02-16T16:40:12.332225,solver_INF155_run_18.csv
Solver,INF155,19,79.53333333333335,80,100.0,1.4478957653045654,2026-02-16T16:40:12.337700,2026-02-16T16:40:13.785595,solver_INF155_run_19.csv
Solver,INF155,20,79.53333333333335,80,100.0,1.3966968059539795,2026-02-16T16:40:13.790702,2026-02-16T16:40:15.187399,solver_INF155_run_20.csv
Solver,INF155,21,79.53333333333335,80,100.0,1.4431438446044922,2026-02-16T16:40:15.192372,2026-02-16T16:40:16.635516,solver_INF155_run_21.csv
Solver,INF155,22,79.53333333333335,80,100.0,1.404590129852295,2026-02-16T16:40:16.640990,2026-02-16T16:40:18.045580,solver_INF155_run_22.csv
Solver,INF155,23,79.53333333333335,80,100.0,1.4035942554473877,2026-02-16T16:40:18.051613,2026-02-16T16:40:19.455205,solver_INF155_run_23.csv
Solver,INF155,24,79.53333333333335,80,100.0,1.442000150680542,2026-02-16T16:40:19.460479,2026-02-16T16:40:20.902480,solver_INF155_run_24.csv
Solver,INF155,25,79.53333333333335,80,100.0,1.4267618656158447,2026-02-16T16:40:20.907892,2026-02-16T16:40:22.334654,solver_INF155_run_25.csv
Solver,INF155,26,79.53333333333335,80,100.0,1.4477508068084717,2026-02-16T16:40:22.339970,2026-02-16T16:40:23.787722,solver_INF155_run_26.csv
