config_id,initial_temp,final_temp,alpha,max_iter,time,final_fitness,validity
cfg_045,0.1,0.0001,0.85,10000.0,0.07,15.700000000000001,True
cfg_046,0.1,0.0001,0.85,50000.0,0.07,15.700000000000001,True
cfg_047,0.1,0.0001,0.85,100000.0,0.07,15.700000000000001,True
cfg_048,0.1,0.0001,0.85,500000.0,0.06,16.299999999999997,True
cfg_049,0.1,0.0001,0.9,1000.0,0.15,16.299999999999997,True
cfg_050,0.1,0.0001,0.9,5000.0,0.11,15.700000000000001,True
cfg_051,0.1,0.0001,0.9,10000.0,0.09,15.700000000000001,True
cfg_052,0.1,0.0001,0.9,50000.0,0.11,15.700000000000001,True
cfg_053,0.1,0.0001,0.9,100000.0,0.07,16.299999999999997,True
cfg_054,0.1,0.0001,0.9,500000.0,0.11,15.700000000000001,True
cfg_055,0.1,0.0001,0.93,1000.0,0.17,15.700000000000001,True
cfg_056,0.1,0.0001,0.93,5000.0,0.11,13.9,True
cfg_057,0.1,0.0001,0.93,10000.0,0.15,16.299999999999997,True
cfg_058,0.1,0.0001,0.93,50000.0,0.16,15.700000000000001,True
cfg_059,0.1,0.0001,0.93,100000.0,0.14,16.299999999999997,True
cfg_060,0.1,0.0001,0.93,500000.0,0.17,15.700000000000001,True
cfg_061,0.1,0.0001,0.95,1000.0,0.2,15.700000000000001,True
cfg_062,0.1,0.0001,0.95,5000.0,0.14,13.9,True
cfg_063,0.1,0.0001,0.95,10000.0,0.25,15.700000000000001,True
cfg_064,0.1,0.0001,0.95,50000.0,0.14,13.9,True
cfg_065,0.1,0.0001,0.95,100000.0,0.21,15.700000000000001,True
cfg_066,0.1,0.0001,0.95,500000.0,0.23,15.700000000000001,True
cfg_067,0.1,0.0001,0.97,1000.0,0.37,15.700000000000001,True
cfg_068,0.1,0.0001,0.97,5000.0,0.28,16.299999999999997,True
cfg_069,0.1,0.0001,0.97,10000.0,0.31,15.700000000000001,True
cfg_070,0.1,0.0001,0.97,50000.0,0.37,15.700000000000001,True
cfg_071,0.1,0.0001,0.97,100000.0,0.36,15.700000000000001,True
