config_id,initial_temp,final_temp,alpha,max_iter,time,final_fitness,validity
cfg_111,5000000.0,1.0,0.95,100000,0.5,16.299999999999997,True
cfg_112,5000000.0,1.0,0.97,10000,0.89,16.299999999999997,True
cfg_113,5000000.0,1.0,0.97,50000,0.89,16.299999999999997,True
cfg_114,5000000.0,1.0,0.97,100000,0.97,16.299999999999997,True
cfg_115,5000000.0,1.0,0.98,10000,1.34,16.299999999999997,True
cfg_116,5000000.0,1.0,0.98,50000,1.31,16.299999999999997,True
cfg_117,5000000.0,1.0,0.98,100000,1.35,16.299999999999997,True
cfg_118,5000000.0,1.0,0.99,10000,2.64,16.299999999999997,True
cfg_119,5000000.0,1.0,0.99,50000,2.56,16.299999999999997,True
cfg_120,5000000.0,1.0,0.99,100000,2.58,16.299999999999997,True
cfg_121,5000000.0,10.0,0.95,10000,0.43,16.299999999999997,True
cfg_122,5000000.0,10.0,0.95,50000,0.45,16.299999999999997,True
cfg_123,5000000.0,10.0,0.95,100000,0.7,16.299999999999997,True
cfg_124,5000000.0,10.0,0.97,10000,0.78,16.299999999999997,True
cfg_125,5000000.0,10.0,0.97,50000,0.85,16.299999999999997,True
cfg_126,5000000.0,10.0,0.97,100000,0.81,16.299999999999997,True
cfg_127,5000000.0,10.0,0.98,10000,1.18,16.299999999999997,True
cfg_128,5000000.0,10.0,0.98,50000,1.22,16.299999999999997,True
cfg_129,5000000.0,10.0,0.98,100000,1.13,16.299999999999997,True
cfg_130,5000000.0,10.0,0.99,10000,2.26,16.299999999999997,True
cfg_131,5000000.0,10.0,0.99,50000,2.31,16.299999999999997,True
cfg_132,5000000.0,10.0,0.99,100000,2.25,16.299999999999997,True
cfg_133,5000000.0,50.0,0.95,10000,0.38,16.299999999999997,True
cfg_134,5000000.0,50.0,0.95,50000,0.4,16.299999999999997,True
cfg_135,5000000.0,50.0,0.95,100000,0.44,15.700000000000001,True
cfg_136,5000000.0,50.0,0.97,10000,0.7,16.299999999999997,True
cfg_137,5000000.0,50.0,0.97,50000,0.63,16.299999999999997,True
cfg_138,5000000.0,50.0,0.97,100000,0.66,16.299999999999997,True
cfg_139,5000000.0,50.0,0.98,10000,0.99,16.299999999999997,True
cfg_140,5000000.0,50.0,0.98,50000,1.02,16.299999999999997,True
cfg_141,5000000.0,50.0,0.98,100000,0.97,16.299999999999997,True
cfg_142,5000000.0,50.0,0.99,10000,1.93,16.299999999999997,True
cfg_143,5000000.0,50.0,0.99,50000,2.05,16.299999999999997,True
cfg_144,5000000.0,50.0,0.99,100000,2.05,16.299999999999997,True
