config_id,initial_temp,final_temp,alpha,max_iter,time,final_fitness,validity
cfg_140,100.0,1.0,0.97,250000,0.24,17.333333333333336,True
cfg_141,100.0,1.0,0.98,5000,0.36,17.333333333333336,True
cfg_142,100.0,1.0,0.98,10000,0.36,17.333333333333336,True
cfg_143,100.0,1.0,0.98,50000,0.35,17.333333333333336,True
cfg_144,100.0,1.0,0.98,100000,0.38,17.333333333333336,True
cfg_145,100.0,1.0,0.98,250000,0.38,17.333333333333336,True
cfg_146,100.0,1.0,0.99,5000,0.77,17.333333333333336,True
cfg_147,100.0,1.0,0.99,10000,0.76,17.333333333333336,True
cfg_148,100.0,1.0,0.99,50000,0.76,17.333333333333336,True
cfg_149,100.0,1.0,0.99,100000,0.83,17.333333333333336,True
cfg_150,100.0,1.0,0.99,250000,0.75,17.333333333333336,True
cfg_151,100.0,1.0,0.995,5000,1.49,17.333333333333336,True
cfg_152,100.0,1.0,0.995,10000,1.55,17.333333333333336,True
cfg_153,100.0,1.0,0.995,50000,1.51,17.333333333333336,True
cfg_154,100.0,1.0,0.995,100000,1.53,17.333333333333336,True
cfg_155,100.0,1.0,0.995,250000,1.47,17.333333333333336,True
cfg_156,100.0,1.0,0.999,5000,7.3,17.333333333333336,True
cfg_157,100.0,1.0,0.999,10000,7.54,17.333333333333336,True
cfg_158,100.0,1.0,0.999,50000,7.31,17.333333333333336,True
cfg_159,100.0,1.0,0.999,100000,7.43,17.333333333333336,True
cfg_160,100.0,1.0,0.999,250000,7.48,17.333333333333336,True
cfg_161,100.0,10.0,0.9,5000,0.05,17.333333333333336,True
cfg_162,100.0,10.0,0.9,10000,0.04,14.166666666666668,True
cfg_163,100.0,10.0,0.9,50000,0.04,15.833333333333334,True
cfg_164,100.0,10.0,0.9,100000,0.05,15.833333333333334,True
cfg_165,100.0,10.0,0.9,250000,0.04,15.166666666666666,True
cfg_166,100.0,10.0,0.93,5000,0.06,15.166666666666668,True
cfg_167,100.0,10.0,0.93,10000,0.06,14.333333333333334,True
cfg_168,100.0,10.0,0.93,50000,0.06,15.833333333333334,True
cfg_169,100.0,10.0,0.93,100000,0.06,15.166666666666668,True
cfg_170,100.0,10.0,0.93,250000,0.07,15.833333333333334,True
cfg_171,100.0,10.0,0.95,5000,0.07,15.000000000000002,True
cfg_172,100.0,10.0,0.95,10000,0.09,15.166666666666668,True
cfg_173,100.0,10.0,0.95,50000,0.07,15.833333333333334,True
cfg_174,100.0,10.0,0.95,100000,0.09,15.833333333333334,True
