config_id,initial_temp,final_temp,alpha,max_iter,time,final_fitness,validity
cfg_080,100.0,0.01,0.999,250000,18.48,26.333333333333332,True
cfg_081,100.0,0.1,0.9,5000,0.1,26.333333333333332,True
cfg_082,100.0,0.1,0.9,10000,0.11,22.666666666666664,True
cfg_083,100.0,0.1,0.9,50000,0.1,24.333333333333332,True
cfg_084,100.0,0.1,0.9,100000,0.11,22.0,True
cfg_085,100.0,0.1,0.9,250000,0.11,22.633333333333333,True
cfg_086,100.0,0.1,0.93,5000,0.13,24.833333333333332,True
cfg_087,100.0,0.1,0.93,10000,0.16,24.833333333333332,True
cfg_088,100.0,0.1,0.93,50000,0.21,23.833333333333336,True
cfg_089,100.0,0.1,0.93,100000,0.16,24.833333333333332,True
cfg_090,100.0,0.1,0.93,250000,0.18,24.833333333333332,True
cfg_091,100.0,0.1,0.95,5000,0.23,24.833333333333332,True
cfg_092,100.0,0.1,0.95,10000,0.2,23.833333333333332,True
cfg_093,100.0,0.1,0.95,50000,0.23,22.166666666666668,True
cfg_094,100.0,0.1,0.95,100000,0.18,24.833333333333332,True
cfg_095,100.0,0.1,0.95,250000,0.16,24.333333333333332,True
cfg_096,100.0,0.1,0.97,5000,0.41,24.833333333333332,True
cfg_097,100.0,0.1,0.97,10000,0.32,24.833333333333332,True
cfg_098,100.0,0.1,0.97,50000,0.44,24.833333333333332,True
cfg_099,100.0,0.1,0.97,100000,0.44,24.833333333333332,True
cfg_100,100.0,0.1,0.97,250000,0.43,26.333333333333332,True
cfg_101,100.0,0.1,0.98,5000,0.59,24.833333333333332,True
cfg_102,100.0,0.1,0.98,10000,0.66,24.833333333333332,True
cfg_103,100.0,0.1,0.98,50000,0.64,24.833333333333332,True
cfg_104,100.0,0.1,0.98,100000,0.55,24.833333333333332,True
cfg_105,100.0,0.1,0.98,250000,0.61,24.833333333333332,True
cfg_106,100.0,0.1,0.99,5000,1.28,24.833333333333332,True
cfg_107,100.0,0.1,0.99,10000,1.26,26.333333333333332,True
cfg_108,100.0,0.1,0.99,50000,1.22,26.333333333333332,True
cfg_109,100.0,0.1,0.99,100000,1.32,24.833333333333332,True
cfg_110,100.0,0.1,0.99,250000,1.2,26.333333333333332,True
cfg_111,100.0,0.1,0.995,5000,2.58,26.333333333333332,True
cfg_112,100.0,0.1,0.995,10000,2.68,26.333333333333332,True
cfg_113,100.0,0.1,0.995,50000,2.46,26.333333333333332,True
cfg_114,100.0,0.1,0.995,100000,2.5,26.333333333333332,True
cfg_115,100.0,0.1,0.995,250000,2.56,24.833333333333332,True
cfg_116,100.0,0.1,0.999,5000,8.72,26.333333333333332,True
cfg_117,100.0,0.1,0.999,10000,13.18,26.333333333333332,True
cfg_118,100.0,0.1,0.999,50000,12.84,26.333333333333332,True
cfg_119,100.0,0.1,0.999,100000,12.98,26.333333333333332,True
cfg_120,100.0,0.1,0.999,250000,13.06,26.333333333333332,True
cfg_121,100.0,1.0,0.9,5000,0.09,21.333333333333332,True
cfg_122,100.0,1.0,0.9,10000,0.07,26.333333333333332,True
cfg_123,100.0,1.0,0.9,50000,0.09,24.5,True
cfg_124,100.0,1.0,0.9,100000,0.06,19.16666666666667,True
cfg_125,100.0,1.0,0.9,250000,0.07,21.83333333333334,True
cfg_126,100.0,1.0,0.93,5000,0.11,26.333333333333332,True
cfg_127,100.0,1.0,0.93,10000,0.11,24.833333333333332,True
cfg_128,100.0,1.0,0.93,50000,0.13,23.166666666666664,True
cfg_129,100.0,1.0,0.93,100000,0.12,26.333333333333332,True
cfg_130,100.0,1.0,0.93,250000,0.11,24.833333333333332,True
cfg_131,100.0,1.0,0.95,5000,0.11,20.46666666666667,True
cfg_132,100.0,1.0,0.95,10000,0.18,24.833333333333332,True
cfg_133,100.0,1.0,0.95,50000,0.13,22.0,True
cfg_134,100.0,1.0,0.95,100000,0.15,22.633333333333333,True
cfg_135,100.0,1.0,0.95,250000,0.11,22.0,True
cfg_136,100.0,1.0,0.97,5000,0.3,24.833333333333332,True
cfg_137,100.0,1.0,0.97,10000,0.26,24.833333333333332,True
cfg_138,100.0,1.0,0.97,50000,0.24,24.833333333333332,True
cfg_139,100.0,1.0,0.97,100000,0.26,23.833333333333332,True
cfg_140,100.0,1.0,0.97,250000,0.24,24.5,True
cfg_141,100.0,1.0,0.98,5000,0.43,24.833333333333332,True
cfg_142,100.0,1.0,0.98,10000,0.48,24.833333333333332,True
cfg_143,100.0,1.0,0.98,50000,0.41,26.333333333333332,True
cfg_144,100.0,1.0,0.98,100000,0.42,24.833333333333332,True
cfg_145,100.0,1.0,0.98,250000,0.3,24.833333333333332,True
cfg_146,100.0,1.0,0.99,5000,0.8,26.333333333333332,True
cfg_147,100.0,1.0,0.99,10000,0.72,24.833333333333332,True
cfg_148,100.0,1.0,0.99,50000,0.86,24.833333333333332,True
cfg_149,100.0,1.0,0.99,100000,0.91,26.333333333333332,True
cfg_150,100.0,1.0,0.99,250000,0.87,26.333333333333332,True
cfg_151,100.0,1.0,0.995,5000,1.6,26.333333333333332,True
cfg_152,100.0,1.0,0.995,10000,1.49,26.333333333333332,True
cfg_153,100.0,1.0,0.995,50000,1.52,26.333333333333332,True
cfg_154,100.0,1.0,0.995,100000,1.56,26.333333333333332,True
cfg_155,100.0,1.0,0.995,250000,1.66,26.333333333333332,True
cfg_156,100.0,1.0,0.999,5000,8.02,26.333333333333332,True
cfg_157,100.0,1.0,0.999,10000,7.89,26.333333333333332,True
cfg_158,100.0,1.0,0.999,50000,8.31,26.333333333333332,True
cfg_159,100.0,1.0,0.999,100000,8.42,26.333333333333332,True
cfg_160,100.0,1.0,0.999,250000,8.41,26.333333333333332,True
cfg_161,100.0,10.0,0.9,5000,0.04,22.666666666666664,True
cfg_162,100.0,10.0,0.9,10000,0.03,23.833333333333332,True
cfg_163,100.0,10.0,0.9,50000,0.03,19.16666666666667,True
cfg_164,100.0,10.0,0.9,100000,0.04,21.999999999999996,True
cfg_165,100.0,10.0,0.9,250000,0.02,21.333333333333332,True
cfg_166,100.0,10.0,0.93,5000,0.07,21.0,True
cfg_167,100.0,10.0,0.93,10000,0.06,24.833333333333332,True
cfg_168,100.0,10.0,0.93,50000,0.05,21.53333333333334,True
cfg_169,100.0,10.0,0.93,100000,0.04,20.500000000000004,True
cfg_170,100.0,10.0,0.93,250000,0.03,23.166666666666664,True
cfg_171,100.0,10.0,0.95,5000,0.06,23.833333333333332,True
cfg_172,100.0,10.0,0.95,10000,0.06,23.833333333333332,True
cfg_173,100.0,10.0,0.95,50000,0.07,23.833333333333332,True
cfg_174,100.0,10.0,0.95,100000,0.06,22.166666666666668,True
cfg_175,100.0,10.0,0.95,250000,0.11,21.5,True
cfg_176,100.0,10.0,0.97,5000,0.17,24.333333333333332,True
cfg_177,100.0,10.0,0.97,10000,0.12,18.96666666666667,True
cfg_178,100.0,10.0,0.97,50000,0.09,23.166666666666664,True
cfg_179,100.0,10.0,0.97,100000,0.14,22.666666666666668,True
cfg_180,100.0,10.0,0.97,250000,0.14,24.333333333333332,True
cfg_181,100.0,10.0,0.98,5000,0.21,26.333333333333332,True
cfg_182,100.0,10.0,0.98,10000,0.22,22.166666666666668,True
cfg_183,100.0,10.0,0.98,50000,0.17,24.333333333333332,True
cfg_184,100.0,10.0,0.98,100000,0.18,21.833333333333336,True
cfg_185,100.0,10.0,0.98,250000,0.19,24.833333333333332,True
cfg_186,100.0,10.0,0.99,5000,0.43,23.833333333333336,True
cfg_187,100.0,10.0,0.99,10000,0.43,23.999999999999996,True
cfg_188,100.0,10.0,0.99,50000,0.4,24.333333333333332,True
cfg_189,100.0,10.0,0.99,100000,0.4,24.5,True
cfg_190,100.0,10.0,0.99,250000,0.46,23.33333333333333,True
cfg_191,100.0,10.0,0.995,5000,0.86,24.833333333333332,True
cfg_192,100.0,10.0,0.995,10000,0.84,23.833333333333336,True
cfg_193,100.0,10.0,0.995,50000,0.81,24.833333333333332,True
cfg_194,100.0,10.0,0.995,100000,0.76,24.833333333333332,True
cfg_195,100.0,10.0,0.995,250000,0.78,24.833333333333332,True
cfg_196,100.0,10.0,0.999,5000,3.75,26.333333333333332,True
cfg_197,100.0,10.0,0.999,10000,3.78,26.333333333333332,True
cfg_198,100.0,10.0,0.999,50000,3.95,26.333333333333332,True
cfg_199,100.0,10.0,0.999,100000,3.92,26.333333333333332,True
cfg_200,100.0,10.0,0.999,250000,3.89,26.333333333333332,True
cfg_201,1000.0,0.001,0.9,5000,0.18,22.166666666666668,True
cfg_202,1000.0,0.001,0.9,10000,0.26,24.333333333333332,True
cfg_203,1000.0,0.001,0.9,50000,0.23,21.666666666666668,True
cfg_204,1000.0,0.001,0.9,100000,0.24,23.833333333333332,True
cfg_205,1000.0,0.001,0.9,250000,0.18,21.333333333333332,True
cfg_206,1000.0,0.001,0.93,5000,0.35,24.833333333333332,True
cfg_207,1000.0,0.001,0.93,10000,0.25,24.833333333333332,True
cfg_208,1000.0,0.001,0.93,50000,0.39,24.833333333333332,True
cfg_209,1000.0,0.001,0.93,100000,0.35,26.333333333333332,True
cfg_210,1000.0,0.001,0.93,250000,0.39,24.833333333333332,True
cfg_211,1000.0,0.001,0.95,5000,0.42,22.633333333333333,True
cfg_212,1000.0,0.001,0.95,10000,0.48,23.33333333333333,True
cfg_213,1000.0,0.001,0.95,50000,0.56,23.833333333333336,True
cfg_214,1000.0,0.001,0.95,100000,0.5,24.833333333333332,True
cfg_215,1000.0,0.001,0.95,250000,0.42,22.666666666666668,True
cfg_216,1000.0,0.001,0.97,5000,0.83,24.833333333333332,True
cfg_217,1000.0,0.001,0.97,10000,0.82,24.833333333333332,True
cfg_218,1000.0,0.001,0.97,50000,0.88,26.333333333333332,True
cfg_219,1000.0,0.001,0.97,100000,0.88,24.833333333333332,True
cfg_220,1000.0,0.001,0.97,250000,0.94,26.333333333333332,True
cfg_221,1000.0,0.001,0.98,5000,1.44,26.333333333333332,True
cfg_222,1000.0,0.001,0.98,10000,1.36,24.833333333333332,True
cfg_223,1000.0,0.001,0.98,50000,1.07,24.333333333333332,True
cfg_224,1000.0,0.001,0.98,100000,1.19,26.333333333333332,True
cfg_225,1000.0,0.001,0.98,250000,1.28,24.833333333333332,True
cfg_226,1000.0,0.001,0.99,5000,2.43,26.333333333333332,True
cfg_227,1000.0,0.001,0.99,10000,2.6,26.333333333333332,True
cfg_228,1000.0,0.001,0.99,50000,2.62,24.833333333333332,True
cfg_229,1000.0,0.001,0.99,100000,2.77,26.333333333333332,True
cfg_230,1000.0,0.001,0.99,250000,2.71,26.333333333333332,True
cfg_231,1000.0,0.001,0.995,5000,5.46,24.833333333333332,True
cfg_232,1000.0,0.001,0.995,10000,5.29,24.833333333333332,True
cfg_233,1000.0,0.001,0.995,50000,5.66,26.333333333333332,True
