config_id,initial_temp,final_temp,alpha,max_iter,time,final_fitness,validity
cfg_343,630.957344480193,1.0,0.98,50000,0.58,17.333333333333332,True
cfg_344,630.957344480193,1.0,0.98,100000,0.53,17.333333333333332,True
cfg_345,630.957344480193,1.0,0.98,250000,0.52,17.333333333333332,True
cfg_346,630.957344480193,1.0,0.99,5000,0.98,17.333333333333332,True
cfg_347,630.957344480193,1.0,0.99,10000,1.12,17.333333333333332,True
cfg_348,630.957344480193,1.0,0.99,50000,1.04,17.333333333333332,True
cfg_349,630.957344480193,1.0,0.99,100000,1.04,17.333333333333332,True
cfg_350,630.957344480193,1.0,0.99,250000,1.02,17.333333333333332,True
cfg_351,630.957344480193,1.0,0.995,5000,2.12,17.333333333333332,True
cfg_352,630.957344480193,1.0,0.995,10000,2.22,17.333333333333332,True
cfg_353,630.957344480193,1.0,0.995,50000,2.03,17.333333333333332,True
cfg_354,630.957344480193,1.0,0.995,100000,2.14,17.333333333333332,True
cfg_355,630.957344480193,1.0,0.995,250000,2.15,17.333333333333332,True
cfg_356,630.957344480193,1.0,0.999,5000,8.76,17.333333333333332,True
cfg_357,630.957344480193,1.0,0.999,10000,10.64,17.333333333333332,True
cfg_358,630.957344480193,1.0,0.999,50000,10.9,17.333333333333332,True
cfg_359,630.957344480193,1.0,0.999,100000,10.91,17.333333333333332,True
cfg_360,630.957344480193,1.0,0.999,250000,10.84,17.333333333333332,True
cfg_361,630.957344480193,10.0,0.9,5000,0.07,17.333333333333332,True
cfg_362,630.957344480193,10.0,0.9,10000,0.08,15.166666666666668,True
cfg_363,630.957344480193,10.0,0.9,50000,0.07,15.166666666666668,True
cfg_364,630.957344480193,10.0,0.9,100000,0.07,15.833333333333334,True
cfg_365,630.957344480193,10.0,0.9,250000,0.07,15.166666666666668,True
cfg_366,630.957344480193,10.0,0.93,5000,0.1,17.333333333333332,True
cfg_367,630.957344480193,10.0,0.93,10000,0.09,17.333333333333332,True
cfg_368,630.957344480193,10.0,0.93,50000,0.12,17.333333333333332,True
cfg_369,630.957344480193,10.0,0.93,100000,0.12,15.833333333333334,True
cfg_370,630.957344480193,10.0,0.93,250000,0.1,15.833333333333334,True
cfg_371,630.957344480193,10.0,0.95,5000,0.14,15.833333333333334,True
cfg_372,630.957344480193,10.0,0.95,10000,0.14,17.333333333333332,True
cfg_373,630.957344480193,10.0,0.95,50000,0.14,17.333333333333332,True
cfg_374,630.957344480193,10.0,0.95,100000,0.15,15.833333333333334,True
cfg_375,630.957344480193,10.0,0.95,250000,0.22,15.833333333333334,True
cfg_376,630.957344480193,10.0,0.97,5000,0.24,17.333333333333332,True
cfg_377,630.957344480193,10.0,0.97,10000,0.26,15.833333333333334,True
cfg_378,630.957344480193,10.0,0.97,50000,0.23,17.333333333333332,True
cfg_379,630.957344480193,10.0,0.97,100000,0.24,17.333333333333332,True
cfg_380,630.957344480193,10.0,0.97,250000,0.25,17.333333333333332,True
