config_id,W_FREE_DAY,W_SLOT,W_WINDSOWS,W_SLOT2,time,final_fitness,total,conflictos,validity
cfg_062,0.0,0.0,0.6666666666666666,0.1111111111111111,0.14,44.8888888888889,53.0,1.0,True
cfg_063,0.0,0.0,0.6666666666666666,0.2222222222222222,0.14,43.33333333333334,53.0,1.0,True
cfg_064,0.0,0.0,0.6666666666666666,0.3333333333333333,0.15,47.333333333333336,53.0,0.0,True
cfg_065,0.0,0.0,0.6666666666666666,0.4444444444444444,0.16,42.22222222222221,53.0,7.0,True
cfg_066,0.0,0.0,0.6666666666666666,0.5555555555555556,0.15,47.333333333333336,53.0,0.0,True
cfg_067,0.0,0.0,0.6666666666666666,0.6666666666666666,0.17,47.333333333333336,53.0,0.0,True
cfg_068,0.0,0.0,0.6666666666666666,0.7777777777777777,0.14,44.8888888888889,53.0,1.0,True
cfg_069,0.0,0.0,0.6666666666666666,0.8888888888888888,0.16,47.333333333333336,53.0,0.0,True
cfg_070,0.0,0.0,0.6666666666666666,1.0,0.15,47.333333333333336,53.0,0.0,True
cfg_071,0.0,0.0,0.7777777777777777,0.0,0.13,46.388888888888886,53.0,0.0,True
cfg_072,0.0,0.0,0.7777777777777777,0.1111111111111111,0.14,46.388888888888886,53.0,0.0,True
cfg_073,0.0,0.0,0.7777777777777777,0.2222222222222222,0.14,46.388888888888886,53.0,0.0,True
cfg_074,0.0,0.0,0.7777777777777777,0.3333333333333333,0.13,46.388888888888886,53.0,0.0,True
cfg_075,0.0,0.0,0.7777777777777777,0.4444444444444444,0.14,41.8888888888889,53.0,8.0,True
cfg_076,0.0,0.0,0.7777777777777777,0.5555555555555556,0.15,46.388888888888886,53.0,0.0,True
cfg_077,0.0,0.0,0.7777777777777777,0.6666666666666666,0.15,46.388888888888886,53.0,0.0,True
cfg_078,0.0,0.0,0.7777777777777777,0.7777777777777777,0.13,46.388888888888886,53.0,0.0,True
cfg_079,0.0,0.0,0.7777777777777777,0.8888888888888888,0.14,46.388888888888886,53.0,0.0,True
cfg_080,0.0,0.0,0.7777777777777777,1.0,0.15,46.388888888888886,53.0,0.0,True
cfg_081,0.0,0.0,0.8888888888888888,0.0,0.16,45.44444444444444,53.0,0.0,True
cfg_082,0.0,0.0,0.8888888888888888,0.1111111111111111,0.13,45.44444444444444,53.0,0.0,True
cfg_083,0.0,0.0,0.8888888888888888,0.2222222222222222,0.13,42.518518518518505,53.0,1.0,True
cfg_084,0.0,0.0,0.8888888888888888,0.3333333333333333,0.12,41.44444444444444,53.0,8.0,True
cfg_085,0.0,0.0,0.8888888888888888,0.4444444444444444,0.16,45.44444444444444,53.0,0.0,True
cfg_086,0.0,0.0,0.8888888888888888,0.5555555555555556,0.14,41.44444444444444,53.0,8.0,True
cfg_087,0.0,0.0,0.8888888888888888,0.6666666666666666,0.15,45.44444444444444,53.0,0.0,True
cfg_088,0.0,0.0,0.8888888888888888,0.7777777777777777,0.14,45.44444444444444,53.0,0.0,True
cfg_089,0.0,0.0,0.8888888888888888,0.8888888888888888,0.15,42.518518518518505,53.0,1.0,True
cfg_090,0.0,0.0,0.8888888888888888,1.0,0.12,45.44444444444444,53.0,0.0,True
cfg_091,0.0,0.0,1.0,0.0,0.15,44.5,53.0,0.0,True
cfg_092,0.0,0.0,1.0,0.1111111111111111,0.14,44.5,53.0,0.0,True
cfg_093,0.0,0.0,1.0,0.2222222222222222,0.16,41.333333333333314,53.0,1.0,True
cfg_094,0.0,0.0,1.0,0.3333333333333333,0.16,44.5,53.0,0.0,True
cfg_095,0.0,0.0,1.0,0.4444444444444444,0.14,41.00000000000001,53.0,8.0,True
cfg_096,0.0,0.0,1.0,0.5555555555555556,0.14,44.5,53.0,0.0,True
cfg_097,0.0,0.0,1.0,0.6666666666666666,0.12,44.5,53.0,0.0,True
cfg_098,0.0,0.0,1.0,0.7777777777777777,0.16,44.5,53.0,0.0,True
cfg_099,0.0,0.0,1.0,0.8888888888888888,0.15,41.00000000000001,53.0,8.0,True
cfg_100,0.0,0.0,1.0,1.0,0.14,44.5,53.0,0.0,True
cfg_101,0.0,0.1111111111111111,0.0,0.0,0.16,51.23333333333334,53.0,0.0,True
cfg_102,0.0,0.1111111111111111,0.0,0.1111111111111111,0.16,52.0,53.0,1.0,True
cfg_103,0.0,0.1111111111111111,0.0,0.2222222222222222,0.15,52.0,53.0,1.0,True
cfg_104,0.0,0.1111111111111111,0.0,0.3333333333333333,0.16,52.0,53.0,1.0,True
cfg_105,0.0,0.1111111111111111,0.0,0.4444444444444444,0.14,52.0,53.0,1.0,True
cfg_106,0.0,0.1111111111111111,0.0,0.5555555555555556,0.14,52.0,53.0,1.0,True
cfg_107,0.0,0.1111111111111111,0.0,0.6666666666666666,0.14,51.23333333333334,53.0,0.0,True
cfg_108,0.0,0.1111111111111111,0.0,0.7777777777777777,0.15,51.23333333333334,53.0,0.0,True
cfg_109,0.0,0.1111111111111111,0.0,0.8888888888888888,0.16,52.0,53.0,1.0,True
cfg_110,0.0,0.1111111111111111,0.0,1.0,0.14,52.0,53.0,1.0,True
cfg_111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.15,50.288888888888906,53.0,0.0,True
cfg_112,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.15,50.288888888888906,53.0,0.0,True
cfg_113,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.14,50.288888888888906,53.0,0.0,True
cfg_114,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.15,50.288888888888906,53.0,0.0,True
cfg_115,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.13,50.288888888888906,53.0,0.0,True
cfg_116,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.15,50.288888888888906,53.0,0.0,True
cfg_117,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.14,50.288888888888906,53.0,0.0,True
cfg_118,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777,0.15,50.288888888888906,53.0,0.0,True
cfg_119,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.14,50.288888888888906,53.0,0.0,True
cfg_120,0.0,0.1111111111111111,0.1111111111111111,1.0,0.14,50.288888888888906,53.0,0.0,True
cfg_121,0.0,0.1111111111111111,0.2222222222222222,0.0,0.18,46.90370370370368,53.0,0.0,True
cfg_122,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.16,49.344444444444456,53.0,0.0,True
cfg_123,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.14,49.344444444444456,53.0,0.0,True
cfg_124,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.14,49.344444444444456,53.0,0.0,True
cfg_125,0.0,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.15,49.344444444444456,53.0,0.0,True
cfg_126,0.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.15,49.344444444444456,53.0,0.0,True
cfg_127,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.15,49.344444444444456,53.0,0.0,True
cfg_128,0.0,0.1111111111111111,0.2222222222222222,0.7777777777777777,0.15,49.344444444444456,53.0,0.0,True
cfg_129,0.0,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.15,49.344444444444456,53.0,0.0,True
cfg_130,0.0,0.1111111111111111,0.2222222222222222,1.0,0.15,49.344444444444456,53.0,0.0,True
cfg_131,0.0,0.1111111111111111,0.3333333333333333,0.0,0.14,45.933333333333316,53.0,1.0,True
cfg_132,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.14,45.03333333333331,53.0,0.0,True
cfg_133,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.15,46.711111111111094,53.0,1.0,True
cfg_134,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.14,48.4,53.0,0.0,True
cfg_135,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.15,48.4,53.0,0.0,True
cfg_136,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.14,48.4,53.0,0.0,True
cfg_137,0.0,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.14,48.4,53.0,0.0,True
cfg_138,0.0,0.1111111111111111,0.3333333333333333,0.7777777777777777,0.15,48.4,53.0,0.0,True
cfg_139,0.0,0.1111111111111111,0.3333333333333333,0.8888888888888888,0.16,48.4,53.0,0.0,True
cfg_140,0.0,0.1111111111111111,0.3333333333333333,1.0,0.14,48.4,53.0,0.0,True
cfg_141,0.0,0.1111111111111111,0.4444444444444444,0.0,0.14,47.45555555555557,53.0,0.0,True
cfg_142,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.14,47.45555555555557,53.0,0.0,True
cfg_143,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.13,47.45555555555557,53.0,0.0,True
cfg_144,0.0,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.14,47.45555555555557,53.0,0.0,True
cfg_145,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.17,47.45555555555557,53.0,0.0,True
cfg_146,0.0,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.15,47.45555555555557,53.0,0.0,True
cfg_147,0.0,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.15,47.45555555555557,53.0,0.0,True
cfg_148,0.0,0.1111111111111111,0.4444444444444444,0.7777777777777777,0.16,45.525925925925904,53.0,1.0,True
cfg_149,0.0,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.16,47.45555555555557,53.0,0.0,True
cfg_150,0.0,0.1111111111111111,0.4444444444444444,1.0,0.15,47.45555555555557,53.0,0.0,True
cfg_151,0.0,0.1111111111111111,0.5555555555555556,0.0,0.14,46.51111111111111,53.0,0.0,True
cfg_152,0.0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.15,46.51111111111111,53.0,0.0,True
cfg_153,0.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.14,40.807407407407396,53.0,7.0,True
cfg_154,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.15,46.51111111111111,53.0,0.0,True
cfg_155,0.0,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.13,46.51111111111111,53.0,0.0,True
cfg_156,0.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.15,46.51111111111111,53.0,0.0,True
cfg_157,0.0,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.14,43.044444444444416,53.0,1.0,True
cfg_158,0.0,0.1111111111111111,0.5555555555555556,0.7777777777777777,0.16,46.51111111111111,53.0,0.0,True
cfg_159,0.0,0.1111111111111111,0.5555555555555556,0.8888888888888888,0.15,46.51111111111111,53.0,0.0,True
cfg_160,0.0,0.1111111111111111,0.5555555555555556,1.0,0.15,46.51111111111111,53.0,0.0,True
cfg_161,0.0,0.1111111111111111,0.6666666666666666,0.0,0.14,43.15555555555556,53.0,1.0,True
cfg_162,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.13,45.56666666666666,53.0,0.0,True
cfg_163,0.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.16,42.33333333333333,53.0,8.0,True
cfg_164,0.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.16,45.56666666666666,53.0,0.0,True
cfg_165,0.0,0.1111111111111111,0.6666666666666666,0.4444444444444444,0.14,45.56666666666666,53.0,0.0,True
cfg_166,0.0,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.13,42.33333333333333,53.0,8.0,True
cfg_167,0.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.15,42.33333333333333,53.0,8.0,True
cfg_168,0.0,0.1111111111111111,0.6666666666666666,0.7777777777777777,0.15,45.56666666666666,53.0,0.0,True
cfg_169,0.0,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.13,45.56666666666666,53.0,0.0,True
cfg_170,0.0,0.1111111111111111,0.6666666666666666,1.0,0.15,45.56666666666666,53.0,0.0,True
cfg_171,0.0,0.1111111111111111,0.7777777777777777,0.0,0.14,41.8888888888889,53.0,8.0,True
cfg_172,0.0,0.1111111111111111,0.7777777777777777,0.1111111111111111,0.14,39.54814814814816,53.0,7.0,True
cfg_173,0.0,0.1111111111111111,0.7777777777777777,0.2222222222222222,0.15,44.622222222222234,53.0,0.0,True
cfg_174,0.0,0.1111111111111111,0.7777777777777777,0.3333333333333333,0.15,44.622222222222234,53.0,0.0,True
cfg_175,0.0,0.1111111111111111,0.7777777777777777,0.4444444444444444,0.16,44.622222222222234,53.0,0.0,True
cfg_176,0.0,0.1111111111111111,0.7777777777777777,0.5555555555555556,0.15,44.622222222222234,53.0,0.0,True
cfg_177,0.0,0.1111111111111111,0.7777777777777777,0.6666666666666666,0.14,44.622222222222234,53.0,0.0,True
cfg_178,0.0,0.1111111111111111,0.7777777777777777,0.7777777777777777,0.14,44.622222222222234,53.0,0.0,True
cfg_179,0.0,0.1111111111111111,0.7777777777777777,0.8888888888888888,0.14,41.97037037037038,53.0,1.0,True
cfg_180,0.0,0.1111111111111111,0.7777777777777777,1.0,0.15,44.622222222222234,53.0,0.0,True
cfg_181,0.0,0.1111111111111111,0.8888888888888888,0.0,0.14,43.67777777777778,53.0,0.0,True
cfg_182,0.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.14,43.67777777777778,53.0,0.0,True
cfg_183,0.0,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.14,41.44444444444444,53.0,8.0,True
cfg_184,0.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,0.14,40.78518518518519,53.0,1.0,True
cfg_185,0.0,0.1111111111111111,0.8888888888888888,0.4444444444444444,0.15,38.91851851851852,53.0,7.0,True
cfg_186,0.0,0.1111111111111111,0.8888888888888888,0.5555555555555556,0.15,43.67777777777778,53.0,0.0,True
cfg_187,0.0,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.15,41.44444444444444,53.0,8.0,True
cfg_188,0.0,0.1111111111111111,0.8888888888888888,0.7777777777777777,0.13,41.44444444444444,53.0,8.0,True
cfg_189,0.0,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.14,41.44444444444444,53.0,8.0,True
cfg_190,0.0,0.1111111111111111,0.8888888888888888,1.0,0.12,41.44444444444444,53.0,8.0,True
cfg_191,0.0,0.1111111111111111,1.0,0.0,0.15,42.73333333333333,53.0,0.0,True
cfg_192,0.0,0.1111111111111111,1.0,0.1111111111111111,0.13,41.00000000000001,53.0,8.0,True
cfg_193,0.0,0.1111111111111111,1.0,0.2222222222222222,0.15,41.00000000000001,53.0,8.0,True
cfg_194,0.0,0.1111111111111111,1.0,0.3333333333333333,0.14,42.73333333333333,53.0,0.0,True
cfg_195,0.0,0.1111111111111111,1.0,0.4444444444444444,0.14,42.73333333333333,53.0,0.0,True
cfg_196,0.0,0.1111111111111111,1.0,0.5555555555555556,0.18,42.73333333333333,53.0,0.0,True
cfg_197,0.0,0.1111111111111111,1.0,0.6666666666666666,0.16,41.00000000000001,53.0,8.0,True
cfg_198,0.0,0.1111111111111111,1.0,0.7777777777777777,0.13,42.73333333333333,53.0,0.0,True
cfg_199,0.0,0.1111111111111111,1.0,0.8888888888888888,0.15,41.00000000000001,53.0,8.0,True
cfg_200,0.0,0.1111111111111111,1.0,1.0,0.14,42.73333333333333,53.0,0.0,True
cfg_201,0.0,0.2222222222222222,0.0,0.0,0.16,52.0,53.0,1.0,True
cfg_202,0.0,0.2222222222222222,0.0,0.1111111111111111,0.15,51.0,53.0,2.0,True
cfg_203,0.0,0.2222222222222222,0.0,0.2222222222222222,0.14,51.0,53.0,2.0,True
cfg_204,0.0,0.2222222222222222,0.0,0.3333333333333333,0.14,52.0,53.0,1.0,True
cfg_205,0.0,0.2222222222222222,0.0,0.4444444444444444,0.14,52.0,53.0,1.0,True
cfg_206,0.0,0.2222222222222222,0.0,0.5555555555555556,0.16,51.0,53.0,2.0,True
cfg_207,0.0,0.2222222222222222,0.0,0.6666666666666666,0.15,51.0,53.0,2.0,True
cfg_208,0.0,0.2222222222222222,0.0,0.7777777777777777,0.14,52.0,53.0,1.0,True
cfg_209,0.0,0.2222222222222222,0.0,0.8888888888888888,0.16,52.0,53.0,1.0,True
cfg_210,0.0,0.2222222222222222,0.0,1.0,0.15,51.0,53.0,2.0,True
cfg_211,0.0,0.2222222222222222,0.1111111111111111,0.0,0.16,49.14814814814811,53.0,2.0,True
cfg_212,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.15,49.38888888888887,53.0,1.0,True
cfg_213,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.15,49.38888888888887,53.0,1.0,True
cfg_214,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.15,49.38888888888887,53.0,1.0,True
cfg_215,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.16,49.14814814814811,53.0,2.0,True
cfg_216,0.0,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.13,49.38888888888887,53.0,1.0,True
cfg_217,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.2,48.522222222222176,53.0,0.0,True
cfg_218,0.0,0.2222222222222222,0.1111111111111111,0.7777777777777777,0.16,49.38888888888887,53.0,1.0,True
cfg_219,0.0,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.16,48.522222222222176,53.0,0.0,True
cfg_220,0.0,0.2222222222222222,0.1111111111111111,1.0,0.16,49.38888888888887,53.0,1.0,True
cfg_221,0.0,0.2222222222222222,0.2222222222222222,0.0,0.16,45.77777777777779,53.0,2.0,True
cfg_222,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.15,47.29629629629627,53.0,2.0,True
cfg_223,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.15,47.57777777777773,53.0,0.0,True
cfg_224,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.21,47.57777777777773,53.0,0.0,True
cfg_225,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.13,47.57777777777773,53.0,0.0,True
cfg_226,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.15,46.777777777777786,53.0,1.0,True
cfg_227,0.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.17,46.16296296296298,53.0,1.0,True
cfg_228,0.0,0.2222222222222222,0.2222222222222222,0.7777777777777777,0.15,47.57777777777773,53.0,0.0,True
cfg_229,0.0,0.2222222222222222,0.2222222222222222,0.8888888888888888,0.16,47.57777777777773,53.0,0.0,True
cfg_230,0.0,0.2222222222222222,0.2222222222222222,1.0,0.17,47.57777777777773,53.0,0.0,True
cfg_231,0.0,0.2222222222222222,0.3333333333333333,0.0,0.13,46.6333333333333,53.0,0.0,True
cfg_232,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.15,45.44444444444444,53.0,2.0,True
cfg_233,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2,46.6333333333333,53.0,0.0,True
cfg_234,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.14,44.97777777777778,53.0,1.0,True
cfg_235,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.14,44.97777777777778,53.0,1.0,True
cfg_236,0.0,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.2,44.20000000000001,53.0,1.0,True
cfg_237,0.0,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.15,44.97777777777778,53.0,1.0,True
cfg_238,0.0,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.14,46.6333333333333,53.0,0.0,True
cfg_239,0.0,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.15,46.6333333333333,53.0,0.0,True
cfg_240,0.0,0.2222222222222222,0.3333333333333333,1.0,0.21,46.6333333333333,53.0,0.0,True
cfg_241,0.0,0.2222222222222222,0.4444444444444444,0.0,0.13,43.59259259259261,53.0,2.0,True
cfg_242,0.0,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.15,45.68888888888885,53.0,0.0,True
cfg_243,0.0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.16,43.792592592592584,53.0,1.0,True
cfg_244,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.14,43.59259259259261,53.0,2.0,True
cfg_245,0.0,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.15,43.792592592592584,53.0,1.0,True
cfg_246,0.0,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.15,45.68888888888885,53.0,0.0,True
cfg_247,0.0,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.16,45.68888888888885,53.0,0.0,True
cfg_248,0.0,0.2222222222222222,0.4444444444444444,0.7777777777777777,0.14,45.68888888888885,53.0,0.0,True
cfg_249,0.0,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.15,45.68888888888885,53.0,0.0,True
cfg_250,0.0,0.2222222222222222,0.4444444444444444,1.0,0.15,43.59259259259261,53.0,2.0,True
cfg_251,0.0,0.2222222222222222,0.5555555555555556,0.0,0.13,44.744444444444404,53.0,0.0,True
cfg_252,0.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.15,44.744444444444404,53.0,0.0,True
cfg_253,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.18,44.744444444444404,53.0,0.0,True
cfg_254,0.0,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.13,44.744444444444404,53.0,0.0,True
