config_id,W_FREE_DAY,W_SLOT,W_WINDSOWS,W_SLOT2,time,final_fitness,total,conflictos,validity
cfg_024,0.0,0.0,0.0526315789473684,0.1578947368421052,3.3,52.55263157894736,53.0,0.0,True
cfg_025,0.0,0.0,0.0526315789473684,0.2105263157894736,3.32,52.55263157894736,53.0,0.0,True
cfg_026,0.0,0.0,0.0526315789473684,0.2631578947368421,3.25,52.55263157894736,53.0,0.0,True
cfg_027,0.0,0.0,0.0526315789473684,0.3157894736842105,3.25,52.55263157894736,53.0,0.0,True
cfg_028,0.0,0.0,0.0526315789473684,0.3684210526315789,3.37,52.55263157894736,53.0,0.0,True
cfg_029,0.0,0.0,0.0526315789473684,0.4210526315789473,3.39,52.55263157894736,53.0,0.0,True
cfg_030,0.0,0.0,0.0526315789473684,0.4736842105263157,3.68,52.55263157894736,53.0,0.0,True
cfg_031,0.0,0.0,0.0526315789473684,0.5263157894736842,3.86,52.55263157894736,53.0,0.0,True
cfg_032,0.0,0.0,0.0526315789473684,0.5789473684210527,3.7,52.55263157894736,53.0,0.0,True
cfg_033,0.0,0.0,0.0526315789473684,0.631578947368421,3.71,52.55263157894736,53.0,0.0,True
cfg_034,0.0,0.0,0.0526315789473684,0.6842105263157894,3.75,52.55263157894736,53.0,0.0,True
cfg_035,0.0,0.0,0.0526315789473684,0.7368421052631579,3.64,52.55263157894736,53.0,0.0,True
cfg_036,0.0,0.0,0.0526315789473684,0.7894736842105263,4.63,52.55263157894736,53.0,0.0,True
cfg_037,0.0,0.0,0.0526315789473684,0.8421052631578947,4.16,52.55263157894736,53.0,0.0,True
cfg_038,0.0,0.0,0.0526315789473684,0.894736842105263,3.75,52.55263157894736,53.0,0.0,True
cfg_039,0.0,0.0,0.0526315789473684,0.9473684210526316,3.73,52.55263157894736,53.0,0.0,True
cfg_040,0.0,0.0,0.0526315789473684,1.0,3.71,52.55263157894736,53.0,0.0,True
cfg_041,0.0,0.0,0.1052631578947368,0.0,3.75,52.105263157894726,53.0,0.0,True
cfg_042,0.0,0.0,0.1052631578947368,0.0526315789473684,3.79,52.105263157894726,53.0,0.0,True
cfg_043,0.0,0.0,0.1052631578947368,0.1052631578947368,3.83,52.105263157894726,53.0,0.0,True
cfg_044,0.0,0.0,0.1052631578947368,0.1578947368421052,3.67,52.105263157894726,53.0,0.0,True
cfg_045,0.0,0.0,0.1052631578947368,0.2105263157894736,3.71,52.105263157894726,53.0,0.0,True
cfg_046,0.0,0.0,0.1052631578947368,0.2631578947368421,3.7,52.105263157894726,53.0,0.0,True
cfg_047,0.0,0.0,0.1052631578947368,0.3157894736842105,3.64,52.105263157894726,53.0,0.0,True
cfg_048,0.0,0.0,0.1052631578947368,0.3684210526315789,3.66,52.105263157894726,53.0,0.0,True
cfg_049,0.0,0.0,0.1052631578947368,0.4210526315789473,3.69,52.105263157894726,53.0,0.0,True
cfg_050,0.0,0.0,0.1052631578947368,0.4736842105263157,3.55,52.105263157894726,53.0,0.0,True
cfg_051,0.0,0.0,0.1052631578947368,0.5263157894736842,3.68,52.105263157894726,53.0,0.0,True
cfg_052,0.0,0.0,0.1052631578947368,0.5789473684210527,3.67,52.105263157894726,53.0,0.0,True
cfg_053,0.0,0.0,0.1052631578947368,0.631578947368421,3.76,52.105263157894726,53.0,0.0,True
cfg_054,0.0,0.0,0.1052631578947368,0.6842105263157894,3.87,52.105263157894726,53.0,0.0,True
cfg_055,0.0,0.0,0.1052631578947368,0.7368421052631579,3.7,52.105263157894726,53.0,0.0,True
cfg_056,0.0,0.0,0.1052631578947368,0.7894736842105263,3.7,52.105263157894726,53.0,0.0,True
cfg_057,0.0,0.0,0.1052631578947368,0.8421052631578947,4.05,52.105263157894726,53.0,0.0,True
cfg_058,0.0,0.0,0.1052631578947368,0.894736842105263,3.48,52.105263157894726,53.0,0.0,True
cfg_059,0.0,0.0,0.1052631578947368,0.9473684210526316,3.55,52.105263157894726,53.0,0.0,True
cfg_060,0.0,0.0,0.1052631578947368,1.0,3.56,52.105263157894726,53.0,0.0,True
cfg_061,0.0,0.0,0.1578947368421052,0.0,3.48,51.65789473684211,53.0,0.0,True
cfg_062,0.0,0.0,0.1578947368421052,0.0526315789473684,3.4,51.65789473684211,53.0,0.0,True
cfg_063,0.0,0.0,0.1578947368421052,0.1052631578947368,3.54,51.65789473684211,53.0,0.0,True
cfg_064,0.0,0.0,0.1578947368421052,0.1578947368421052,3.43,51.65789473684211,53.0,0.0,True
cfg_065,0.0,0.0,0.1578947368421052,0.2105263157894736,3.47,51.65789473684211,53.0,0.0,True
cfg_066,0.0,0.0,0.1578947368421052,0.2631578947368421,3.45,51.65789473684211,53.0,0.0,True
cfg_067,0.0,0.0,0.1578947368421052,0.3157894736842105,3.77,51.65789473684211,53.0,0.0,True
cfg_068,0.0,0.0,0.1578947368421052,0.3684210526315789,3.68,51.65789473684211,53.0,0.0,True
cfg_069,0.0,0.0,0.1578947368421052,0.4210526315789473,3.54,51.65789473684211,53.0,0.0,True
cfg_070,0.0,0.0,0.1578947368421052,0.4736842105263157,3.86,51.65789473684211,53.0,0.0,True
cfg_071,0.0,0.0,0.1578947368421052,0.5263157894736842,3.9,51.65789473684211,53.0,0.0,True
cfg_072,0.0,0.0,0.1578947368421052,0.5789473684210527,3.46,51.65789473684211,53.0,0.0,True
cfg_073,0.0,0.0,0.1578947368421052,0.631578947368421,3.64,51.65789473684211,53.0,0.0,True
cfg_074,0.0,0.0,0.1578947368421052,0.6842105263157894,3.51,51.65789473684211,53.0,0.0,True
cfg_075,0.0,0.0,0.1578947368421052,0.7368421052631579,3.63,51.65789473684211,53.0,0.0,True
cfg_076,0.0,0.0,0.1578947368421052,0.7894736842105263,3.57,51.65789473684211,53.0,0.0,True
cfg_077,0.0,0.0,0.1578947368421052,0.8421052631578947,3.51,51.65789473684211,53.0,0.0,True
cfg_078,0.0,0.0,0.1578947368421052,0.894736842105263,3.46,51.65789473684211,53.0,0.0,True
cfg_079,0.0,0.0,0.1578947368421052,0.9473684210526316,3.61,51.65789473684211,53.0,0.0,True
cfg_080,0.0,0.0,0.1578947368421052,1.0,3.47,51.65789473684211,53.0,0.0,True
cfg_081,0.0,0.0,0.2105263157894736,0.0,3.48,51.21052631578948,53.0,0.0,True
cfg_082,0.0,0.0,0.2105263157894736,0.0526315789473684,3.47,51.21052631578948,53.0,0.0,True
cfg_083,0.0,0.0,0.2105263157894736,0.1052631578947368,3.65,51.21052631578948,53.0,0.0,True
cfg_084,0.0,0.0,0.2105263157894736,0.1578947368421052,3.51,51.21052631578948,53.0,0.0,True
cfg_085,0.0,0.0,0.2105263157894736,0.2105263157894736,3.57,51.21052631578948,53.0,0.0,True
cfg_086,0.0,0.0,0.2105263157894736,0.2631578947368421,3.6,51.21052631578948,53.0,0.0,True
cfg_087,0.0,0.0,0.2105263157894736,0.3157894736842105,3.74,51.21052631578948,53.0,0.0,True
cfg_088,0.0,0.0,0.2105263157894736,0.3684210526315789,3.65,51.21052631578948,53.0,0.0,True
cfg_089,0.0,0.0,0.2105263157894736,0.4210526315789473,3.6,51.21052631578948,53.0,0.0,True
cfg_090,0.0,0.0,0.2105263157894736,0.4736842105263157,3.67,51.21052631578948,53.0,0.0,True
cfg_091,0.0,0.0,0.2105263157894736,0.5263157894736842,3.6,51.21052631578948,53.0,0.0,True
cfg_092,0.0,0.0,0.2105263157894736,0.5789473684210527,3.45,51.21052631578948,53.0,0.0,True
cfg_093,0.0,0.0,0.2105263157894736,0.631578947368421,3.54,51.21052631578948,53.0,0.0,True
cfg_094,0.0,0.0,0.2105263157894736,0.6842105263157894,3.48,51.21052631578948,53.0,0.0,True
cfg_095,0.0,0.0,0.2105263157894736,0.7368421052631579,3.4,51.21052631578948,53.0,0.0,True
cfg_096,0.0,0.0,0.2105263157894736,0.7894736842105263,3.5,51.21052631578948,53.0,0.0,True
cfg_097,0.0,0.0,0.2105263157894736,0.8421052631578947,3.44,51.21052631578948,53.0,0.0,True
cfg_098,0.0,0.0,0.2105263157894736,0.894736842105263,3.57,51.21052631578948,53.0,0.0,True
cfg_099,0.0,0.0,0.2105263157894736,0.9473684210526316,3.44,51.21052631578948,53.0,0.0,True
cfg_100,0.0,0.0,0.2105263157894736,1.0,3.75,51.21052631578948,53.0,0.0,True
cfg_101,0.0,0.0,0.2631578947368421,0.0,4.07,50.76315789473684,53.0,0.0,True
cfg_102,0.0,0.0,0.2631578947368421,0.0526315789473684,4.53,50.76315789473684,53.0,0.0,True
cfg_103,0.0,0.0,0.2631578947368421,0.1052631578947368,3.83,50.76315789473684,53.0,0.0,True
cfg_104,0.0,0.0,0.2631578947368421,0.1578947368421052,3.52,50.76315789473684,53.0,0.0,True
cfg_105,0.0,0.0,0.2631578947368421,0.2105263157894736,4.67,50.76315789473684,53.0,0.0,True
cfg_106,0.0,0.0,0.2631578947368421,0.2631578947368421,3.91,50.76315789473684,53.0,0.0,True
cfg_107,0.0,0.0,0.2631578947368421,0.3157894736842105,3.89,50.76315789473684,53.0,0.0,True
cfg_108,0.0,0.0,0.2631578947368421,0.3684210526315789,3.84,50.76315789473684,53.0,0.0,True
cfg_109,0.0,0.0,0.2631578947368421,0.4210526315789473,3.85,50.76315789473684,53.0,0.0,True
cfg_110,0.0,0.0,0.2631578947368421,0.4736842105263157,3.88,50.76315789473684,53.0,0.0,True
cfg_111,0.0,0.0,0.2631578947368421,0.5263157894736842,3.83,50.76315789473684,53.0,0.0,True
cfg_112,0.0,0.0,0.2631578947368421,0.5789473684210527,3.87,50.76315789473684,53.0,0.0,True
cfg_113,0.0,0.0,0.2631578947368421,0.631578947368421,3.77,50.76315789473684,53.0,0.0,True
cfg_114,0.0,0.0,0.2631578947368421,0.6842105263157894,3.71,50.76315789473684,53.0,0.0,True
cfg_115,0.0,0.0,0.2631578947368421,0.7368421052631579,3.68,50.76315789473684,53.0,0.0,True
cfg_116,0.0,0.0,0.2631578947368421,0.7894736842105263,3.84,50.76315789473684,53.0,0.0,True
cfg_117,0.0,0.0,0.2631578947368421,0.8421052631578947,4.18,50.76315789473684,53.0,0.0,True
cfg_118,0.0,0.0,0.2631578947368421,0.894736842105263,3.96,50.76315789473684,53.0,0.0,True
cfg_119,0.0,0.0,0.2631578947368421,0.9473684210526316,3.73,50.76315789473684,53.0,0.0,True
cfg_120,0.0,0.0,0.2631578947368421,1.0,3.67,50.76315789473684,53.0,0.0,True
cfg_121,0.0,0.0,0.3157894736842105,0.0,3.73,50.315789473684205,53.0,0.0,True
cfg_122,0.0,0.0,0.3157894736842105,0.0526315789473684,3.83,50.315789473684205,53.0,0.0,True
cfg_123,0.0,0.0,0.3157894736842105,0.1052631578947368,3.87,50.315789473684205,53.0,0.0,True
cfg_124,0.0,0.0,0.3157894736842105,0.1578947368421052,3.8,50.315789473684205,53.0,0.0,True
cfg_125,0.0,0.0,0.3157894736842105,0.2105263157894736,4.04,50.315789473684205,53.0,0.0,True
cfg_126,0.0,0.0,0.3157894736842105,0.2631578947368421,4.02,50.315789473684205,53.0,0.0,True
cfg_127,0.0,0.0,0.3157894736842105,0.3157894736842105,3.81,50.315789473684205,53.0,0.0,True
cfg_128,0.0,0.0,0.3157894736842105,0.3684210526315789,3.77,50.315789473684205,53.0,0.0,True
cfg_129,0.0,0.0,0.3157894736842105,0.4210526315789473,3.86,50.315789473684205,53.0,0.0,True
cfg_130,0.0,0.0,0.3157894736842105,0.4736842105263157,3.68,50.315789473684205,53.0,0.0,True
cfg_131,0.0,0.0,0.3157894736842105,0.5263157894736842,3.8,50.315789473684205,53.0,0.0,True
cfg_132,0.0,0.0,0.3157894736842105,0.5789473684210527,3.9,50.315789473684205,53.0,0.0,True
cfg_133,0.0,0.0,0.3157894736842105,0.631578947368421,3.93,50.315789473684205,53.0,0.0,True
cfg_134,0.0,0.0,0.3157894736842105,0.6842105263157894,4.23,50.315789473684205,53.0,0.0,True
cfg_135,0.0,0.0,0.3157894736842105,0.7368421052631579,3.7,50.315789473684205,53.0,0.0,True
cfg_136,0.0,0.0,0.3157894736842105,0.7894736842105263,4.38,50.315789473684205,53.0,0.0,True
cfg_137,0.0,0.0,0.3157894736842105,0.8421052631578947,3.78,50.315789473684205,53.0,0.0,True
cfg_138,0.0,0.0,0.3157894736842105,0.894736842105263,3.98,50.315789473684205,53.0,0.0,True
cfg_139,0.0,0.0,0.3157894736842105,0.9473684210526316,3.94,50.315789473684205,53.0,0.0,True
cfg_140,0.0,0.0,0.3157894736842105,1.0,3.74,50.315789473684205,53.0,0.0,True
cfg_141,0.0,0.0,0.3684210526315789,0.0,3.75,49.868421052631575,53.0,0.0,True
cfg_142,0.0,0.0,0.3684210526315789,0.0526315789473684,3.85,49.868421052631575,53.0,0.0,True
cfg_143,0.0,0.0,0.3684210526315789,0.1052631578947368,3.92,49.868421052631575,53.0,0.0,True
cfg_144,0.0,0.0,0.3684210526315789,0.1578947368421052,3.85,49.868421052631575,53.0,0.0,True
cfg_145,0.0,0.0,0.3684210526315789,0.2105263157894736,3.81,49.868421052631575,53.0,0.0,True
cfg_146,0.0,0.0,0.3684210526315789,0.2631578947368421,3.77,49.868421052631575,53.0,0.0,True
cfg_147,0.0,0.0,0.3684210526315789,0.3157894736842105,3.9,49.868421052631575,53.0,0.0,True
cfg_148,0.0,0.0,0.3684210526315789,0.3684210526315789,3.92,49.868421052631575,53.0,0.0,True
cfg_149,0.0,0.0,0.3684210526315789,0.4210526315789473,3.79,49.868421052631575,53.0,0.0,True
cfg_150,0.0,0.0,0.3684210526315789,0.4736842105263157,3.82,49.868421052631575,53.0,0.0,True
cfg_151,0.0,0.0,0.3684210526315789,0.5263157894736842,3.68,49.868421052631575,53.0,0.0,True
cfg_152,0.0,0.0,0.3684210526315789,0.5789473684210527,3.76,49.868421052631575,53.0,0.0,True
cfg_153,0.0,0.0,0.3684210526315789,0.631578947368421,3.54,49.868421052631575,53.0,0.0,True
cfg_154,0.0,0.0,0.3684210526315789,0.6842105263157894,4.2,49.868421052631575,53.0,0.0,True
cfg_155,0.0,0.0,0.3684210526315789,0.7368421052631579,3.72,49.868421052631575,53.0,0.0,True
cfg_156,0.0,0.0,0.3684210526315789,0.7894736842105263,3.72,49.868421052631575,53.0,0.0,True
cfg_157,0.0,0.0,0.3684210526315789,0.8421052631578947,3.67,49.868421052631575,53.0,0.0,True
cfg_158,0.0,0.0,0.3684210526315789,0.894736842105263,3.86,49.868421052631575,53.0,0.0,True
cfg_159,0.0,0.0,0.3684210526315789,0.9473684210526316,3.77,49.868421052631575,53.0,0.0,True
cfg_160,0.0,0.0,0.3684210526315789,1.0,4.13,49.868421052631575,53.0,0.0,True
cfg_161,0.0,0.0,0.4210526315789473,0.0,5.16,49.42105263157895,53.0,0.0,True
cfg_162,0.0,0.0,0.4210526315789473,0.0526315789473684,4.94,49.42105263157895,53.0,0.0,True
cfg_163,0.0,0.0,0.4210526315789473,0.1052631578947368,4.56,49.42105263157895,53.0,0.0,True
cfg_164,0.0,0.0,0.4210526315789473,0.1578947368421052,4.57,49.42105263157895,53.0,0.0,True
cfg_165,0.0,0.0,0.4210526315789473,0.2105263157894736,4.28,49.42105263157895,53.0,0.0,True
cfg_166,0.0,0.0,0.4210526315789473,0.2631578947368421,4.66,49.42105263157895,53.0,0.0,True
cfg_167,0.0,0.0,0.4210526315789473,0.3157894736842105,5.02,49.42105263157895,53.0,0.0,True
cfg_168,0.0,0.0,0.4210526315789473,0.3684210526315789,4.1,49.42105263157895,53.0,0.0,True
cfg_169,0.0,0.0,0.4210526315789473,0.4210526315789473,4.33,49.42105263157895,53.0,0.0,True
cfg_170,0.0,0.0,0.4210526315789473,0.4736842105263157,4.06,49.42105263157895,53.0,0.0,True
cfg_171,0.0,0.0,0.4210526315789473,0.5263157894736842,4.09,49.42105263157895,53.0,0.0,True
cfg_172,0.0,0.0,0.4210526315789473,0.5789473684210527,4.02,49.42105263157895,53.0,0.0,True
cfg_173,0.0,0.0,0.4210526315789473,0.631578947368421,4.16,49.42105263157895,53.0,0.0,True
cfg_174,0.0,0.0,0.4210526315789473,0.6842105263157894,4.29,49.42105263157895,53.0,0.0,True
cfg_175,0.0,0.0,0.4210526315789473,0.7368421052631579,4.4,49.42105263157895,53.0,0.0,True
cfg_176,0.0,0.0,0.4210526315789473,0.7894736842105263,4.28,49.42105263157895,53.0,0.0,True
cfg_177,0.0,0.0,0.4210526315789473,0.8421052631578947,4.95,49.42105263157895,53.0,0.0,True
cfg_178,0.0,0.0,0.4210526315789473,0.894736842105263,5.17,49.42105263157895,53.0,0.0,True
cfg_179,0.0,0.0,0.4210526315789473,0.9473684210526316,5.2,49.42105263157895,53.0,0.0,True
cfg_180,0.0,0.0,0.4210526315789473,1.0,3.91,49.42105263157895,53.0,0.0,True
cfg_181,0.0,0.0,0.4736842105263157,0.0,3.73,48.97368421052632,53.0,0.0,True
cfg_182,0.0,0.0,0.4736842105263157,0.0526315789473684,3.8,48.97368421052632,53.0,0.0,True
cfg_183,0.0,0.0,0.4736842105263157,0.1052631578947368,3.62,48.97368421052632,53.0,0.0,True
cfg_184,0.0,0.0,0.4736842105263157,0.1578947368421052,3.62,48.97368421052632,53.0,0.0,True
cfg_185,0.0,0.0,0.4736842105263157,0.2105263157894736,3.8,48.97368421052632,53.0,0.0,True
cfg_186,0.0,0.0,0.4736842105263157,0.2631578947368421,3.59,48.97368421052632,53.0,0.0,True
cfg_187,0.0,0.0,0.4736842105263157,0.3157894736842105,3.59,48.97368421052632,53.0,0.0,True
cfg_188,0.0,0.0,0.4736842105263157,0.3684210526315789,3.49,48.97368421052632,53.0,0.0,True
cfg_189,0.0,0.0,0.4736842105263157,0.4210526315789473,3.46,48.97368421052632,53.0,0.0,True
cfg_190,0.0,0.0,0.4736842105263157,0.4736842105263157,3.66,48.97368421052632,53.0,0.0,True
cfg_191,0.0,0.0,0.4736842105263157,0.5263157894736842,12.92,48.97368421052632,53.0,0.0,True
cfg_192,0.0,0.0,0.4736842105263157,0.5789473684210527,6.3,48.97368421052632,53.0,0.0,True
cfg_193,0.0,0.0,0.4736842105263157,0.631578947368421,10.14,48.97368421052632,53.0,0.0,True
cfg_194,0.0,0.0,0.4736842105263157,0.6842105263157894,6.17,48.97368421052632,53.0,0.0,True
cfg_195,0.0,0.0,0.4736842105263157,0.7368421052631579,4.87,48.97368421052632,53.0,0.0,True
cfg_196,0.0,0.0,0.4736842105263157,0.7894736842105263,3.07,48.97368421052632,53.0,0.0,True
cfg_197,0.0,0.0,0.4736842105263157,0.8421052631578947,3.31,48.97368421052632,53.0,0.0,True
cfg_198,0.0,0.0,0.4736842105263157,0.894736842105263,3.13,48.97368421052632,53.0,0.0,True
cfg_199,0.0,0.0,0.4736842105263157,0.9473684210526316,3.29,48.97368421052632,53.0,0.0,True
cfg_200,0.0,0.0,0.4736842105263157,1.0,3.13,48.97368421052632,53.0,0.0,True
cfg_201,0.0,0.0,0.5263157894736842,0.0,3.17,48.526315789473685,53.0,0.0,True
cfg_202,0.0,0.0,0.5263157894736842,0.0526315789473684,3.15,48.526315789473685,53.0,0.0,True
cfg_203,0.0,0.0,0.5263157894736842,0.1052631578947368,3.22,48.526315789473685,53.0,0.0,True
cfg_204,0.0,0.0,0.5263157894736842,0.1578947368421052,3.08,48.526315789473685,53.0,0.0,True
cfg_205,0.0,0.0,0.5263157894736842,0.2105263157894736,3.37,48.526315789473685,53.0,0.0,True
cfg_206,0.0,0.0,0.5263157894736842,0.2631578947368421,3.83,48.526315789473685,53.0,0.0,True
cfg_207,0.0,0.0,0.5263157894736842,0.3157894736842105,3.16,48.526315789473685,53.0,0.0,True
cfg_208,0.0,0.0,0.5263157894736842,0.3684210526315789,3.82,48.526315789473685,53.0,0.0,True
cfg_209,0.0,0.0,0.5263157894736842,0.4210526315789473,3.53,48.526315789473685,53.0,0.0,True
cfg_210,0.0,0.0,0.5263157894736842,0.4736842105263157,3.22,48.526315789473685,53.0,0.0,True
cfg_211,0.0,0.0,0.5263157894736842,0.5263157894736842,3.33,48.526315789473685,53.0,0.0,True
cfg_212,0.0,0.0,0.5263157894736842,0.5789473684210527,3.1,48.526315789473685,53.0,0.0,True
cfg_213,0.0,0.0,0.5263157894736842,0.631578947368421,3.23,48.526315789473685,53.0,0.0,True
cfg_214,0.0,0.0,0.5263157894736842,0.6842105263157894,3.15,48.526315789473685,53.0,0.0,True
cfg_215,0.0,0.0,0.5263157894736842,0.7368421052631579,3.08,48.526315789473685,53.0,0.0,True
cfg_216,0.0,0.0,0.5263157894736842,0.7894736842105263,3.25,48.526315789473685,53.0,0.0,True
cfg_217,0.0,0.0,0.5263157894736842,0.8421052631578947,3.38,48.526315789473685,53.0,0.0,True
cfg_218,0.0,0.0,0.5263157894736842,0.894736842105263,3.66,48.526315789473685,53.0,0.0,True
cfg_219,0.0,0.0,0.5263157894736842,0.9473684210526316,3.82,48.526315789473685,53.0,0.0,True
cfg_220,0.0,0.0,0.5263157894736842,1.0,3.36,48.526315789473685,53.0,0.0,True
cfg_221,0.0,0.0,0.5789473684210527,0.0,3.43,48.078947368421055,53.0,0.0,True
cfg_222,0.0,0.0,0.5789473684210527,0.0526315789473684,3.35,48.078947368421055,53.0,0.0,True
cfg_223,0.0,0.0,0.5789473684210527,0.1052631578947368,3.11,48.078947368421055,53.0,0.0,True
cfg_224,0.0,0.0,0.5789473684210527,0.1578947368421052,3.28,48.078947368421055,53.0,0.0,True
cfg_225,0.0,0.0,0.5789473684210527,0.2105263157894736,3.19,48.078947368421055,53.0,0.0,True
cfg_226,0.0,0.0,0.5789473684210527,0.2631578947368421,3.16,48.078947368421055,53.0,0.0,True
cfg_227,0.0,0.0,0.5789473684210527,0.3157894736842105,3.35,48.078947368421055,53.0,0.0,True
cfg_228,0.0,0.0,0.5789473684210527,0.3684210526315789,3.23,48.078947368421055,53.0,0.0,True
cfg_229,0.0,0.0,0.5789473684210527,0.4210526315789473,3.22,48.078947368421055,53.0,0.0,True
cfg_230,0.0,0.0,0.5789473684210527,0.4736842105263157,3.15,48.078947368421055,53.0,0.0,True
cfg_231,0.0,0.0,0.5789473684210527,0.5263157894736842,3.36,48.078947368421055,53.0,0.0,True
cfg_232,0.0,0.0,0.5789473684210527,0.5789473684210527,3.27,48.078947368421055,53.0,0.0,True
cfg_233,0.0,0.0,0.5789473684210527,0.631578947368421,3.2,48.078947368421055,53.0,0.0,True
cfg_234,0.0,0.0,0.5789473684210527,0.6842105263157894,3.22,48.078947368421055,53.0,0.0,True
cfg_235,0.0,0.0,0.5789473684210527,0.7368421052631579,3.25,48.078947368421055,53.0,0.0,True
cfg_236,0.0,0.0,0.5789473684210527,0.7894736842105263,3.33,48.078947368421055,53.0,0.0,True
cfg_237,0.0,0.0,0.5789473684210527,0.8421052631578947,3.27,48.078947368421055,53.0,0.0,True
cfg_238,0.0,0.0,0.5789473684210527,0.894736842105263,3.19,48.078947368421055,53.0,0.0,True
cfg_239,0.0,0.0,0.5789473684210527,0.9473684210526316,3.15,48.078947368421055,53.0,0.0,True
cfg_240,0.0,0.0,0.5789473684210527,1.0,3.62,48.078947368421055,53.0,0.0,True
cfg_241,0.0,0.0,0.631578947368421,0.0,3.31,47.63157894736843,53.0,0.0,True
cfg_242,0.0,0.0,0.631578947368421,0.0526315789473684,3.3,47.63157894736843,53.0,0.0,True
cfg_243,0.0,0.0,0.631578947368421,0.1052631578947368,3.35,47.63157894736843,53.0,0.0,True
cfg_244,0.0,0.0,0.631578947368421,0.1578947368421052,3.3,47.63157894736843,53.0,0.0,True
cfg_245,0.0,0.0,0.631578947368421,0.2105263157894736,3.33,47.63157894736843,53.0,0.0,True
cfg_246,0.0,0.0,0.631578947368421,0.2631578947368421,3.37,47.63157894736843,53.0,0.0,True
cfg_247,0.0,0.0,0.631578947368421,0.3157894736842105,3.29,47.63157894736843,53.0,0.0,True
cfg_248,0.0,0.0,0.631578947368421,0.3684210526315789,3.48,47.63157894736843,53.0,0.0,True
cfg_249,0.0,0.0,0.631578947368421,0.4210526315789473,3.24,47.63157894736843,53.0,0.0,True
cfg_250,0.0,0.0,0.631578947368421,0.4736842105263157,3.33,47.63157894736843,53.0,0.0,True
cfg_251,0.0,0.0,0.631578947368421,0.5263157894736842,3.27,47.63157894736843,53.0,0.0,True
cfg_252,0.0,0.0,0.631578947368421,0.5789473684210527,3.39,47.63157894736843,53.0,0.0,True
cfg_253,0.0,0.0,0.631578947368421,0.631578947368421,3.16,47.63157894736843,53.0,0.0,True
cfg_254,0.0,0.0,0.631578947368421,0.6842105263157894,3.31,47.63157894736843,53.0,0.0,True
cfg_255,0.0,0.0,0.631578947368421,0.7368421052631579,3.34,47.63157894736843,53.0,0.0,True
cfg_256,0.0,0.0,0.631578947368421,0.7894736842105263,3.3,47.63157894736843,53.0,0.0,True
cfg_257,0.0,0.0,0.631578947368421,0.8421052631578947,3.23,47.63157894736843,53.0,0.0,True
cfg_258,0.0,0.0,0.631578947368421,0.894736842105263,3.28,47.63157894736843,53.0,0.0,True
cfg_259,0.0,0.0,0.631578947368421,0.9473684210526316,3.27,47.63157894736843,53.0,0.0,True
cfg_260,0.0,0.0,0.631578947368421,1.0,3.29,47.63157894736843,53.0,0.0,True
cfg_261,0.0,0.0,0.6842105263157894,0.0,3.22,47.1842105263158,53.0,0.0,True
cfg_262,0.0,0.0,0.6842105263157894,0.0526315789473684,3.45,47.1842105263158,53.0,0.0,True
cfg_263,0.0,0.0,0.6842105263157894,0.1052631578947368,3.25,47.1842105263158,53.0,0.0,True
